;N°déclaration;Date déclaration;N°manifeste;N°BL;N°Liquidation;Bureau;Type déclaration;Déclarant;Code Opérateur;Nom Opérateur;Code destinataire réel/Exportateur réel;Nom Destinataire réel / Exportarteur réel;Fournisseur;Circuit;Type visite;Produit;Regime Etendu;Code Additionnel;Nature emballage;Incoterm;Provenance;Origine;Destination;Marque1;Marque2;D&T;Val FOB;Val CAF;Pds Brut;Pds Net;Nbr Colis;Sous_Produit;fret;PU;D&T_tx;PU_moy;PU_min;PU_max;PU_med;Ecart
663;2024CIAB7S1744;2024-05-16;CIAB1 2024 1952;JH24012XABJ128;2024CIAB7L2602;CIAB7;Importation Temporaire;"00361W -KUMASAN MARINE SHIPPING SERVICES
16 BP 1871 ABIDJA";1356080F;"SINOHYDRO COTE D'IVOIRE LIMITED
04 BP 1022 ABIDJAN";1918149G;"PROJET INTEG PORT-VILL GRD ABJ
08 BP 2346 ABIDJAN";"SINOHYDRO CORPORATION LIMITED
BULDING 23,NO.17,XIC";ROUGE;Visite a Domicile;8479100000;5000;420;"PK - Colis (""package"")";CIF;CN;Chine;CI;-;-;0;119,502,707;122,984,039;34,480;34330;4;Machines et appareils mécaniques pour les trava;3,481,332;3481.00;0.00;4980.75;3480.999330032042;6352.476923076923;5044.76936026936;1.43
664;2024CIAB7S1985;2024-05-31;CIAB1 2024 3019;HLCUHEL240205106;2024CIAB7L3066;CIAB7;Importation Temporaire;"00361W -KUMASAN MARINE SHIPPING SERVICES
16 BP 1871 ABIDJA";1930621Z;"BIOVEA ENERGIE SA
01 BP 10889 ABIDJAN (VILLE) 01
M";-;-;"CHINA ENERGY CONSTRUCTION GROUP CO ; LTD
NO. 218 ,";ROUGE;Visite a Domicile;7326909000;5000;9P3;"CS - Boite (""case"")";CIF;MA;Finlande;CI;-;-;88,719;773,373;3,548,667;4,064;4064;2;Autres ouvrages en fer ou en acier du n° 73.26;2,775,294;190.30;0.03;190.30;190.29847440944883;190.29847440944883;190.29847440944883;1.00
665;2024CIAB7S1613;2024-05-03;CIAB1 2024 2094;AE102TJABJ025;2024CIAB7L2430;CIAB7;Importation Temporaire;"00361W -KUMASAN MARINE SHIPPING SERVICES
16 BP 1871 ABIDJA";1930621Z;"BIOVEA ENERGIE SA
01 BP 10889 ABIDJAN (VILLE) 01
M";-;-;"CHINA ENERGY CONSTRUCTION GROUP CO LTD
NO218, XIAN";ROUGE;Visite a Domicile;7318150000;5000;9P3;"PK - Colis (""package"")";CIF;CN;Chine;CI;-;-;69,500;2,461,151;2,779,946;1,300;1100;0;Autres vis et boulons, même avec leurs écrous;318,795;2237.41;0.03;2237.41;2237.41;2237.41;2237.41;1.00
666;2024CIAB7S1613;2024-05-03;CIAB1 2024 2094;AE102TJABJ025;2024CIAB7L2430;CIAB7;Importation Temporaire;"00361W -KUMASAN MARINE SHIPPING SERVICES
16 BP 1871 ABIDJA";1930621Z;"BIOVEA ENERGIE SA
01 BP 10889 ABIDJAN (VILLE) 01
M";-;-;"CHINA ENERGY CONSTRUCTION GROUP CO LTD
NO218, XIAN";ROUGE;Visite a Domicile;7308909900;5000;9P3;"PK - Colis (""package"")";CIF;CN;Chine;CI;-;-;4,548,096;161,095,168;181,923,771;85,163;77198;5;Autres constructions et parties de construct.,;20,828,603;2086.78;0.03;1179.41;669.381012718753;2086.7790357263143;1217.4855577940066;0.57
667;2024CIAB7S1710;2024-05-14;CIAB1 2024 2450;HLCUHAM240366059;2024CIAB7L2564;CIAB7;Importation Temporaire;"00361W -KUMASAN MARINE SHIPPING SERVICES
16 BP 1871 ABIDJA";1930621Z;"BIOVEA ENERGIE SA
01 BP 10889 ABIDJAN (VILLE) 01
M";-;-;"CHINA ENERGY CONSTRUCTION GROUP CO LTD
NO. XIANGZH";ROUGE;Visite a Domicile;8402900000;5000;9P3;"PK - Colis (""package"")";CIF;MA;Chine;CI;-;-;14,964,463;575,602,268;598,578,474;57,015;53284;795;Parties des chaudières à vapeur et de chaudiè;22,976,206;10802.53;0.03;5503.19;2373.293185557191;10802.534869754523;3333.7490944005585;0.51
668;2024CIAB7S1629;2024-05-03;-;CINGN 2024 S 494 art. 1;2024CIAB7L2456;CIAB7;Importation Temporaire;"00370J -SITRACOM
16 BP 1382 ABIDJAN 16
TREICHVILLE NANAN Y";1322935N;"OPPORTUNITY (OPP)
11 BP 790 ABIDJAN 11
BIETRY-RUE";1322935N;"OPPORTUNITY (OPP)
11 BP 790 ABIDJAN 11
BIETRY-RUE";"YANDALUX MALI SARL
TITIBOUGOU ROUTE DE KOULIKORO B";ROUGE;Visite a Domicile;8430410000;5080;0;NE - Marchandises non emballees;FOB;ML;Autre pays;CI;-;-;384,105;37,842,000;38,410,415;15,280;15280;1;Machines de sondage ou de forage, autopropulsé;568,415;2476.57;0.01;2476.57;2476.5706806282724;2476.5706806282724;2476.5706806282724;1.00
669;2024CIAB7S1778;2024-05-17;CIAB1 2024 2450;HLCUHAM2401BGPA2;2024CIAB7L2683;CIAB7;Importation Temporaire;"00383H -FM GENERAL SERVICES
17 BP 1080 ABIDJAN 17
RCI";1658629U;"CIMPOR COTE D'IVOIRE
08 BP 2947 ABIDJAN (VILLE) 08";-;"CIMPOR COTE D'IVOIRE
08 BP 2947 ABIDJAN (VILLE) 08";"FCL MARINE AGENCIES GMBH P/C
CLAUDIUS PETERS PROJE";ROUGE;Visite a Domicile;8474200000;5000;316;"PK - Colis (""package"")";CIF;MA;Allemagne;CI;-;-;3,999,193;154,477,874;159,967,618;11,409;10870;3;Machines et appareils à concasser, broyer ou pu;5,489,744;14211.40;0.03;14211.40;14211.395952161913;14211.395952161913;14211.395952161913;1.00
670;2024CIAB7S1982;2024-05-31;CIAB1 2024 1517;POVABJ240129AEL;2024CIAB7L3059;CIAB7;Importation Temporaire;"00383H -FM GENERAL SERVICES
17 BP 1080 ABIDJAN 17
RCI";1613999T;"BACIBAM
01 BP 1865 YAMOUSSOUKRO 01
RIVIEA-VERS LA";1613999T;"BACIBAM
01 BP 1865 YAMOUSSOUKRO 01
RIVIEA-VERS LA";"SIGNODE FRANCE SAS - FONTAINE
RUE DE LA PAPETERIE
";ROUGE;Visite a Domicile;3923900000;5000;0;"PK - Colis (""package"")";FCA;FR;France;CI;-;-;58,270;5,260,119;5,826,938;12,509;12335;14 580;Autres articles de transport ou d'emballages, en;566,819;426.44;0.01;429.05;365.13188617292957;480.73376570733683;434.2438717259906;1.01
671;2024CIAB7S1646;2024-05-06;CIAB1 2024 1517;POVABJ240130AEL;2024CIAB7L2473;CIAB7;Importation Temporaire;"00383H -FM GENERAL SERVICES
17 BP 1080 ABIDJAN 17
RCI";1658205U;"BANOUREBO
 BP  TOUMODI 
LAHOUREBO - ZONE A";-;"BANOUREBO
 BP  TOUMODI 
LAHOUREBO - ZONE A";"SIGNODE FRANCE SAS
FONTAINE RUE DE LA PAPETERIE 70";ROUGE;Visite a Domicile;3923900000;5079;0;"PK - Colis (""package"")";FCA;FR;France;CI;-;-;52,049;4,003,306;5,204,814;11,119;10964;12 960;Autres articles de transport ou d'emballages, en;1,201,508;365.13;0.01;429.05;365.13188617292957;480.73376570733683;434.2438717259906;1.18
672;2024CIAB7S1645;2024-05-06;CIAB1 2024 1517;POVABJ240132AEL;2024CIAB7L2472;CIAB7;Importation Temporaire;"00383H -FM GENERAL SERVICES
17 BP 1080 ABIDJAN 17
RCI";1800236E;"TIABAM
01 BP 1865 ABIDJAN (VILLE) 01
marcory rue p";-;"TIABAM
01 BP 1865 ABIDJAN (VILLE) 01
marcory rue p";"SIGNODE FRANCE SAS
FONTAINE RUE DE LA PAPETERIE 70";ROUGE;Visite a Domicile;3923900000;5079;0;"PK - Colis (""package"")";FCA;FR;France;CI;-;-;72,610;5,929,851;7,260,994;12,509;12335;14 580;Autres articles de transport ou d'emballages, en;1,331,143;480.73;0.01;429.05;365.13188617292957;480.73376570733683;434.2438717259906;0.89
673;2024CIAB7S1654;2024-05-07;CIAB3 2024 1478;23532467654;2024CIAB7L2492;CIAB7;Importation Temporaire;"00391Z -INTER TRANSIT & SERVICES (I.T.S)
01 BP 5885 ABIDJA";2302774M;"ROWAD MODERN ENGINEERING-SUCCURSALE COTE D'IVOIRE
";1918564Y;"MILLENNIUM CHALLENGE
01 BP 3727 ABIDJAN (VILLE) 01";"ACROW MISR FOR SCAFFOLDING AND FORMWORK
WADY HOUF,";ROUGE;Visite a Domicile;7326909000;5000;420;CT - Carton;CIF;EG;Allemagne;CI;-;-;0;81,187;87,768;4;4;0;Autres ouvrages en fer ou en acier du n° 73.26;6,581;20296.75;0.00;90012.53;20296.75;223025.5;26715.340909090908;4.43
674;2024CIAB7S1654;2024-05-07;CIAB3 2024 1478;23532467654;2024CIAB7L2492;CIAB7;Importation Temporaire;"00391Z -INTER TRANSIT & SERVICES (I.T.S)
01 BP 5885 ABIDJA";2302774M;"ROWAD MODERN ENGINEERING-SUCCURSALE COTE D'IVOIRE
";1918564Y;"MILLENNIUM CHALLENGE
01 BP 3727 ABIDJAN (VILLE) 01";"ACROW MISR FOR SCAFFOLDING AND FORMWORK
WADY HOUF,";ROUGE;Visite a Domicile;8467110000;5000;420;CT - Carton;CIF;EG;Allemagne;CI;-;-;0;24,135,544;26,091,892;1,273;1273;2;Outils pneumatiques rotatifs (même à percussi;1,956,348;18959.58;0.00;18959.58;18959.57894736842;18959.57894736842;18959.57894736842;1.00
675;2024CIAB7S1654;2024-05-07;CIAB3 2024 1478;23532467654;2024CIAB7L2492;CIAB7;Importation Temporaire;"00391Z -INTER TRANSIT & SERVICES (I.T.S)
01 BP 5885 ABIDJA";2302774M;"ROWAD MODERN ENGINEERING-SUCCURSALE COTE D'IVOIRE
";1918564Y;"MILLENNIUM CHALLENGE
01 BP 3727 ABIDJAN (VILLE) 01";"ACROW MISR FOR SCAFFOLDING AND FORMWORK
WADY HOUF,";ROUGE;Visite a Domicile;7307190000;5000;420;CT - Carton;CIF;EG;Allemagne;CI;-;-;0;3,802,786;4,111,027;199;199;0;Accessoires de tuyauterie, moulés, en fonte (;308,241;19109.48;0.00;19109.48;19109.47738693467;19109.47738693467;19109.47738693467;1.00
676;2024CIAB7S1654;2024-05-07;CIAB3 2024 1478;23532467654;2024CIAB7L2492;CIAB7;Importation Temporaire;"00391Z -INTER TRANSIT & SERVICES (I.T.S)
01 BP 5885 ABIDJA";2302774M;"ROWAD MODERN ENGINEERING-SUCCURSALE COTE D'IVOIRE
";1918564Y;"MILLENNIUM CHALLENGE
01 BP 3727 ABIDJAN (VILLE) 01";"ACROW MISR FOR SCAFFOLDING AND FORMWORK
WADY HOUF,";ROUGE;Visite a Domicile;7306610000;5000;420;CT - Carton;CIF;EG;Allemagne;CI;-;-;0;2,404,010;2,598,872;127;127;0;Tubes, tuyaux et profilés creux, de section ca;194,862;18929.21;0.00;18929.21;18929.212598425198;18929.212598425198;18929.212598425198;1.00
677;2024CIAB7S1596;2024-05-02;CIAB1 2024 1937;236484869;2024CIAB7L2409;CIAB7;Importation Temporaire;"00393J -INTERNATIONAL KTS
21 BP 5166 ABIDJAN 21
TREICH-VGE";0914078B;"SOGECAR
BP 52 YAMOUSSOUKRO
YAMOUSSOUKRO ROUTE D'AB";0914078B;"SOGECAR
BP 52 YAMOUSSOUKRO
YAMOUSSOUKRO ROUTE D'AB";"ZHEJIANG KAISHI MACHINERY CO., LTD
NO.20 BLOCK WAN";ROUGE;Visite a Domicile;8430410000;5000;316;CT - Carton;CIF;CN;Chine;CI;-;-;1,715,438;67,560,442;68,617,434;13,800;13110;216;Machines de sondage ou de forage, autopropulsé;1,056,992;5153.35;0.03;5153.35;5153.351792524791;5153.351792524791;5153.351792524791;1.00
678;2024CIAB7S1974;2024-05-31;CIAB1 2024 2716;S325603671;2024CIAB7L3048;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E. COSTRUZIONI SRL.
C.DA PIOMBA ALTA, SN 640";ROUGE;Visite a Domicile;6807900000;5000;0;"PK - Colis (""package"")";CFR;IT;Italie;CI;-;-;11,132;1,086,265;1,113,159;174;174;0;Ouvrages en asphalte ou en produits similaires (;26,894;6242.90;0.01;6242.90;6242.902298850575;6242.902298850575;6242.902298850575;1.00
679;2024CIAB7S1609;2024-05-02;CIAB1 2024 2346;S325503660;2024CIAB7L2422;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E. COSTRUZIONI SRL.
C.DA PIOMBA ALTA, SN 640";ROUGE;Visite a Domicile;6807900000;5000;0;"PK - Colis (""package"")";EXW;IT;PLUSIEURS;CI;-;-;22,113;2,148,259;2,211,231;694;694;0;Ouvrages en asphalte ou en produits similaires (;62,972;3095.47;0.01;3095.47;3095.474063400576;3095.474063400576;3095.474063400576;1.00
680;2024CIAB7S1686;2024-05-10;CIAB1 2024 1152;S325256483;2024CIAB7L2530;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E COSTRUZION S.R.L.C DA PIO
BA ALTA SN 64029";ROUGE;Visite a Domicile;3917239000;5000;0;PE - Palettes;EXW;IT;Italie;CI;-;-;8,777;860,616;877,671;338;338;0;Tubes et tuyaux rigides, en polymères du chlo;17,055;2546.20;0.01;2043.26;1540.3114206128134;2546.201183431953;2043.2563020223831;0.80
681;2024CIAB7S1974;2024-05-31;CIAB1 2024 2716;S325603671;2024CIAB7L3048;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E. COSTRUZIONI SRL.
C.DA PIOMBA ALTA, SN 640";ROUGE;Visite a Domicile;7326909000;5000;0;"PK - Colis (""package"")";CFR;IT;Italie;CI;-;-;44,671;4,360,146;4,467,067;698;685;0;Autres ouvrages en fer ou en acier du n° 73.26;106,921;6365.18;0.01;8830.75;401.2315484804631;49667.07547169811;3789.1101692932543;1.39
682;2024CIAB7S1924;2024-05-29;CIAB1 2024 2719;S325605932;2024CIAB7L2969;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E. COSTRUZIONI SRL
C.DA PIOMBA ALTA SNC
6402";ROUGE;Visite a Domicile;7326909000;5000;0;"PK - Colis (""package"")";EXW;IT;PLUSIEURS;CI;-;-;847;74,779;84,618;203;203;0;Autres ouvrages en fer ou en acier du n° 73.26;9,839;368.37;0.01;37016.57;281.14285714285717;228741.07692307694;6260.25;100.49
683;2024CIAB7S1686;2024-05-10;CIAB1 2024 1152;S325256483;2024CIAB7L2530;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E COSTRUZION S.R.L.C DA PIO
BA ALTA SN 64029";ROUGE;Visite a Domicile;7326909000;5000;0;PE - Palettes;EXW;IT;Italie;CI;-;-;75,042;7,357,870;7,504,148;2,888;2888;0;Autres ouvrages en fer ou en acier du n° 73.26;146,278;2547.74;0.01;8830.75;401.2315484804631;49667.07547169811;3789.1101692932543;3.47
684;2024CIAB7S1963;2024-05-30;CIAB1 2024 2794;S325632601;2024CIAB7L3035;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E COSTRUZIONI SRL
C.DA PIOMBA ALTA SNC 64028";ROUGE;Visite a Domicile;4418210000;5000;0;"PK - Colis (""package"")";EXW;IT;Autre pays;CI;-;-;632,350;61,844,282;63,234,911;16,640;16640;19;Portes et leurs cadres, chambranles et seuils,;1,390,629;3716.60;0.01;3716.60;3716.603485576923;3716.603485576923;3716.603485576923;1.00
685;2024CIAB7S1605;2024-05-02;CIAB1 2024 2346;S325544172;2024CIAB7L2418;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E. COSTRUZIONI SRL.
C.DA PIOMBA ALTA, SN 640";ROUGE;Visite a Domicile;4418210000;5000;0;"PK - Colis (""package"")";EXW;IT;Italie;CI;-;-;381,315;37,474,167;38,131,436;6,184;6184;0;Portes et leurs cadres, chambranles et seuils,;657,269;6059.86;0.01;6059.86;6059.85882923674;6059.85882923674;6059.85882923674;1.00
686;2024CIAB7S1717;2024-05-14;CIAB1 2024 1133;S325237377;2024CIAB7L2571;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E COSTRUZIONI S.R.L
CONTRADA PIOMBA ALYA ,SN";ROUGE;Visite a Domicile;9507900000;5000;0;"PK - Colis (""package"")";EXW;IT;PLUSIEURS;CI;-;-;715;70,187;71,499;13;13;0;Autres articles pour la pêche à la ligne, à l;1,312;5399.00;0.01;5399.00;5399.0;5399.0;5399.0;1.00
687;2024CIAB7S1974;2024-05-31;CIAB1 2024 2716;S325603671;2024CIAB7L3048;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E. COSTRUZIONI SRL.
C.DA PIOMBA ALTA, SN 640";ROUGE;Visite a Domicile;9405110000;5000;0;"PK - Colis (""package"")";CFR;IT;Italie;CI;-;-;96,564;9,424,790;9,656,343;1,509;1481;0;Lustres et autres luminaires électriques à su;231,553;6363.80;0.01;3951.88;1539.9503372164315;6363.801485482782;3951.8759113496067;0.62
688;2024CIAB7S1964;2024-05-30;CIAB1 2024 2799;S325630309;2024CIAB7L3036;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E COSTRUZIONI SRL
C.DA PIOMBA ALTA SNC 64028";ROUGE;Visite a Domicile;3506910000;5000;0;"PK - Colis (""package"")";EXW;IT;Autre pays;CI;-;-;145,459;12,458,591;14,545,846;53,560;53560;44;Adhésifs à base de polymères des n°s 39.01;2,087,255;232.61;0.01;232.61;232.60998879761016;232.60998879761016;232.60998879761016;1.00
689;2024CIAB7S1717;2024-05-14;CIAB1 2024 1133;S325237377;2024CIAB7L2571;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E COSTRUZIONI S.R.L
CONTRADA PIOMBA ALYA ,SN";ROUGE;Visite a Domicile;3506910000;5000;0;"PK - Colis (""package"")";EXW;IT;PLUSIEURS;CI;-;-;1,168;114,792;116,760;21;21;0;Adhésifs à base de polymères des n°s 39.01;1,968;5466.29;0.01;1937.97;67.15183246073299;5466.285714285715;280.4793831826157;0.35
690;2024CIAB7S1717;2024-05-14;CIAB1 2024 1133;S325237377;2024CIAB7L2571;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E COSTRUZIONI S.R.L
CONTRADA PIOMBA ALYA ,SN";ROUGE;Visite a Domicile;2501009000;5000;0;"PK - Colis (""package"")";EXW;IT;PLUSIEURS;CI;-;-;7,347;724,177;734,672;134;134;0;Autre sel du n°25.01 et chlorure de sodium pur,;10,495;5404.31;0.01;5404.31;5404.305970149254;5404.305970149254;5404.305970149254;1.00
691;2024CIAB7S1974;2024-05-31;CIAB1 2024 2716;S325603671;2024CIAB7L3048;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E. COSTRUZIONI SRL.
C.DA PIOMBA ALTA, SN 640";ROUGE;Visite a Domicile;8481800000;5000;0;"PK - Colis (""package"")";CFR;IT;Italie;CI;-;-;38,302;3,737,643;3,830,133;598;587;0;Autres articles de robinetterie et organes simil;92,490;6367.36;0.01;6367.36;6367.364565587734;6367.364565587734;6367.364565587734;1.00
692;2024CIAB7S1609;2024-05-02;CIAB1 2024 2346;S325503660;2024CIAB7L2422;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E. COSTRUZIONI SRL.
C.DA PIOMBA ALTA, SN 640";ROUGE;Visite a Domicile;9405410000;5000;0;"PK - Colis (""package"")";EXW;IT;PLUSIEURS;CI;-;-;162,881;15,824,307;16,288,068;5,114;5114;0;Autres luminaires et appareils d’éclairage (;463,761;3094.31;0.01;2032.32;681.5781683626273;3094.311106765741;2321.076923076923;0.66
693;2024CIAB7S1924;2024-05-29;CIAB1 2024 2719;S325605932;2024CIAB7L2969;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E. COSTRUZIONI SRL
C.DA PIOMBA ALTA SNC
6402";ROUGE;Visite a Domicile;7019120000;5000;0;"PK - Colis (""package"")";EXW;IT;PLUSIEURS;CI;-;-;3,464;308,300;346,346;820;820;0;Stratifils (rovings) en fibres de verre (à l'e;38,046;375.98;0.01;375.98;375.9756097560976;375.9756097560976;375.9756097560976;1.00
694;2024CIAB7S1717;2024-05-14;CIAB1 2024 1133;S325237377;2024CIAB7L2571;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E COSTRUZIONI S.R.L
CONTRADA PIOMBA ALYA ,SN";ROUGE;Visite a Domicile;9603900000;5000;0;"PK - Colis (""package"")";EXW;IT;PLUSIEURS;CI;-;-;3,379;332,570;337,818;62;62;0;Balais mécaniques pour emploi à la main, autre;5,248;5364.03;0.01;3634.75;8.0527289546716;5532.168674698795;5364.032258064516;0.68
695;2024CIAB7S1717;2024-05-14;CIAB1 2024 1133;S325237377;2024CIAB7L2571;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E COSTRUZIONI S.R.L
CONTRADA PIOMBA ALYA ,SN";ROUGE;Visite a Domicile;8413810000;5000;0;"PK - Colis (""package"")";EXW;IT;PLUSIEURS;CI;-;-;65,367;6,442,810;6,536,612;1,195;1195;0;Autres pompes du n° 84.13;93,802;5391.47;0.01;11713.01;2589.063704496788;27158.494285714285;5391.47280334728;2.17
696;2024CIAB7S1974;2024-05-31;CIAB1 2024 2716;S325603671;2024CIAB7L3048;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E. COSTRUZIONI SRL.
C.DA PIOMBA ALTA, SN 640";ROUGE;Visite a Domicile;8302420000;5000;0;"PK - Colis (""package"")";CFR;IT;Italie;CI;-;-;34,012;3,319,142;3,401,137;531;522;0;Autres garnitures, ferrures et articles similai;81,995;6358.51;0.01;2858.77;1295.7175308641974;6358.509578544062;2547.3145478374836;0.45
697;2024CIAB7S1637;2024-05-06;CIAB1 2024 2346;S325510760;2024CIAB7L2464;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E. COSTRUZIONI SRL.
C.DA PIOMBA ALTA, SN 640";ROUGE;Visite a Domicile;8302420000;5000;0;"PK - Colis (""package"")";EXW;IT;PLUSIEURS;CI;-;-;34,018;3,246,987;3,401,793;1,257;1257;245;Autres garnitures, ferrures et articles similai;154,806;2583.12;0.01;7761.47;72.08788159111933;33970.621212121216;4472.435261707989;3.00
698;2024CIAB7S1686;2024-05-10;CIAB1 2024 1152;S325256483;2024CIAB7L2530;CIAB7;Importation Temporaire;"00414Z -TOP TRANSIT
05 BP 2963
TREICHVILLE-AVENUE 21";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";1616683Z;"ITALIA CONSTRUCTION SARL
06 BP 6075 ABIDJAN (VILLE";"M.A.P.E COSTRUZION S.R.L.C DA PIO
BA ALTA SN 64029";ROUGE;Visite a Domicile;8302420000;5000;0;PE - Palettes;EXW;IT;Italie;CI;-;-;19,824;1,943,601;1,982,303;763;763;0;Autres garnitures, ferrures et articles similai;38,702;2547.31;0.01;2858.77;1295.7175308641974;6358.509578544062;2547.3145478374836;1.12
