;N°déclaration;Date déclaration;N°manifeste;N°BL;N°Liquidation;Bureau;Type déclaration;Déclarant;Code Opérateur;Nom Opérateur;Code destinataire réel/Exportateur réel;Nom Destinataire réel / Exportarteur réel;Fournisseur;Circuit;Type visite;Produit;Regime Etendu;Code Additionnel;Nature emballage;Incoterm;Provenance;Origine;Destination;Marque1;Marque2;D&T;Val FOB;Val CAF;Pds Brut;Pds Net;Nbr Colis;Sous_Produit;fret;PU;D&T_tx;PU_moy;PU_min;PU_max;PU_med;Ecart
678;2024CIB41E639;09/02/2024;-;-;2024CIB41L641;CIB41;Exportation;"00409F -SAPTRANS-CI
31 BP 726 ABIDJAN 31
TREICHVILLE
";1858801B;"SOCIETE DE PRESTATION;D'IMPORT
BP 0 KORHOGO (VILLE";-;"OUEDRAOGO KARIM
AU BURKINA FASO";"OUEDRAOGO KARIM
AU BURKINA FASO";VERT;BAE Auto;3402500000;1000;0;"PK - Colis (""package"")";FOB;BF;PLUSIEURS;BF;-;-;0;25;25;30;30;1;actives,préparations pour;0;833.33;0.00;1995.09;619.9147300215983;3370.2633228840127;1995.0890264528055;2.39
679;2024CIAB1C8492;09/02/2024;CIAB1 2024 626;S325174701;2024CIAB1L8493;CIAB1;Mise à la consommation;"00445C -SOGENA COTE D'IVOIRE
ZONE4C
RUE PAUL LANGEVIN";1923294P;"SOCIETE DE MAINTENANCE INSTALL
10 BP 1684 ABIDJAN";1923294P;"SOCIETE DE MAINTENANCE INSTALL
10 BP 1684 ABIDJAN";"FROIDEL SA
29 RUE LATHBANE MOHAMED - BELVEDERE
203";VERT;BAE Auto;8543700000;4000;0;"PK - Colis (""package"")";CFR;MA;PLUSIEURS;CI;-;-;24,137;23,614;24,967;2;2;0;Autres machines et appareils électriques ayant;1,353;11807.00;0.97;3410.96;3410.96;3410.96;3410.96;0.29
680;2024CIDHLC1763;09/02/2024;CIAB3 2024 777;61598493916/36;2024CIDHLL1793;CIDHL;Mise à la consommation;"00195Y -DHL INTERNATIONAL CI
01 BP 4869 ABIDJAN 01
RCI";2041663G;"KAN EQUIPEMENTS
10 BP 2416 ABIDJAN (VILLE) 10
MARC";-;-;"BEPCO PARTS SA
RUE CHAUMONT 4D
4480 HERMALLE-SOUS";VERT;BAE Auto;8487900000;4000;0;"PC - Colis (""parcel"")";DAP;NG;PLUSIEURS;CI;-;-;7,588;17,055;23,354;1;1;0;Autres parties de machines et appareils non dén;6,299;17055.00;0.32;20723.39;20723.38888888889;20723.38888888889;20723.38888888889;1.22
681;2024CIAB3C2044;09/02/2024;CIAB3 2024 786;2038112583;2024CIAB3L2703;CIAB3;Mise à la consommation;"00389S -M.A.M TRANSIT
01 BP 10657 ABIDJAN 01
RCI";2055839X;"CILUXE
01 BP 1134 ABIDJAN (VILLE) 01
TREICHVILLE L";-;-;"DISTRIMARQ-OUTRE MER
16 RUE DU GABIAN BP423-980111";VERT;BAE Auto;4202310000;4000;0;CT - Carton;CIP;BE;PLUSIEURS;CI;-;-;6,7;13,119;15,124;21;20;0;Articles de poche ou de sac à main, à surface;2,005;655.95;0.44;7936.90;6690.8;9183.0;7936.9;12.10
682;2024CIAB3C2044;09/02/2024;CIAB3 2024 786;2038112583;2024CIAB3L2703;CIAB3;Mise à la consommation;"00389S -M.A.M TRANSIT
01 BP 10657 ABIDJAN 01
RCI";2055839X;"CILUXE
01 BP 1134 ABIDJAN (VILLE) 01
TREICHVILLE L";-;-;"DISTRIMARQ-OUTRE MER
16 RUE DU GABIAN BP423-980111";VERT;BAE Auto;3926909900;4000;0;CT - Carton;CIP;BE;PLUSIEURS;CI;-;-;6,7;13,119;15,124;23;22;0;Autres ouvrages en matières plastiques et ouv;2,005;596.32;0.44;10648.09;145.77777777777777;26570.30864197531;8658.6;17.86
683;2024CIAB1C8240;09/02/2024;CIAB1 2024 534;LHV3340375;2024CIAB1L8241;CIAB1;Mise à la consommation;"00312C -SOCIETE NOUVELLE ISAK TRANSIT
16 BP 1777 ABIDJAN 1";2216548H;"SOCIETE IVOIRIENNE AFRIQUE DISTRIBUTION
 BP  Abidj";-;-;"FRANCE DESTOCKAGES
136 RUE VICTOR HUGO
LE HAVRE
FR";VERT;BAE Auto;7013490000;4000;0;PE - Palettes;CFR;FR;France;CI;-;-;5,825;11,151;13,146;7;7;0;Autres objets en verre pour le service de la ta;1,995;1593.00;0.44;236.74;236.73684210526315;236.73684210526315;236.73684210526315;0.15
684;2024CIAB3C2044;09/02/2024;CIAB3 2024 786;2038112583;2024CIAB3L2703;CIAB3;Mise à la consommation;"00389S -M.A.M TRANSIT
01 BP 10657 ABIDJAN 01
RCI";2055839X;"CILUXE
01 BP 1134 ABIDJAN (VILLE) 01
TREICHVILLE L";-;-;"DISTRIMARQ-OUTRE MER
16 RUE DU GABIAN BP423-980111";VERT;BAE Auto;9603290000;4000;0;CT - Carton;CIP;BE;PLUSIEURS;CI;-;-;4,08;7,871;9,205;20;19;0;Brosses et pinceaux à barbe, à cheveux, à ci;1,334;414.26;0.44;3936.00;3936.0;3936.0;3936.0;9.50
685;2024CIAB3C2044;09/02/2024;CIAB3 2024 786;2038112583;2024CIAB3L2703;CIAB3;Mise à la consommation;"00389S -M.A.M TRANSIT
01 BP 10657 ABIDJAN 01
RCI";2055839X;"CILUXE
01 BP 1134 ABIDJAN (VILLE) 01
TREICHVILLE L";-;-;"DISTRIMARQ-OUTRE MER
16 RUE DU GABIAN BP423-980111";VERT;BAE Auto;3304990000;4000;0;CT - Carton;CIP;BE;PLUSIEURS;CI;-;-;3,742;4,592;5,261;65;64;0;Autres produits de beauté ou de maquillage  pr;669;71.75;0.71;21047.75;756.95;119349.03571428571;10377.032786885246;293.35
686;2024CIAB1C8230;09/02/2024;CIAB1 2024 752;MEDUFN886942/2;2024CIAB1L8231;CIAB1;Mise à la consommation;"00500Y -INTRA GLOBE LOGISTICS SA.
ABIDJAN-TREICHVIL-BVD DE";0100925E;"NEEMBA COTE D'IVOIRE
01 BP 1299 ABIDJAN 01
AGENT D";0100925E;"NEEMBA COTE D'IVOIRE
01 BP 1299 ABIDJAN 01
AGENT D";"NEEMBA INTERNATIONAL LTD
Maurice, ile
6TH FLOOR, T";VERT;BAE Auto;7320200000;4000;0;"PK - Colis (""package"")";FCA;FR;PLUSIEURS;CI;-;-;2,332;4,592;5,257;3;3;0;Ressorts en hélice, en fer ou en acier;665;1530.67;0.44;20733.57;20733.567567567567;20733.567567567567;20733.567567567567;13.55
687;2024CIABTE1668;09/02/2024;-;-;2024CIABTL3466;CIABT;Exportation;"00363F -ELDATRANS
16 BP 1832 ABIDJAN 16
BLD DE MARSEILLE";0730407N;"STE NOUVELLE DE PROMOTION TECHNIQUE
01 BP 2602 ABI";-;-;"SAMPA OTOMOTIV SAN VE TIC A.S. SABA
NOGLU OSB MAH";VERT;BAE Auto;8487900000;1000;0;"PK - Colis (""package"")";CFR;TR;PLUSIEURS;TR;-;-;0;2,624;2,771;1;1;0;Autres parties de machines et appareils non dén;147;2624.00;0.00;20723.39;20723.38888888889;20723.38888888889;20723.38888888889;7.90
688;2024CIAB3C2044;09/02/2024;CIAB3 2024 786;2038112583;2024CIAB3L2703;CIAB3;Mise à la consommation;"00389S -M.A.M TRANSIT
01 BP 10657 ABIDJAN 01
RCI";2055839X;"CILUXE
01 BP 1134 ABIDJAN (VILLE) 01
TREICHVILLE L";-;-;"DISTRIMARQ-OUTRE MER
16 RUE DU GABIAN BP423-980111";VERT;BAE Auto;4823900000;4000;0;CT - Carton;CIP;BE;PLUSIEURS;CI;-;-;1,168;1,968;2,629;21;20;0;Autres articles du n° 48.23;661;98.40;0.44;2121.00;2120.9968454258674;2120.9968454258674;2120.9968454258674;21.55
689;2024CIAB1C8514;10/02/2024;CIAB1 2024 683;MEDUFN950219;2024CIAB1L8515;CIAB1;Mise à la consommation;"00218Y -TGA-CI
01 BP 3750 ABIDJAN 01
TREICH-ZONE 3C-FACE P";2300869K;"COMPTOIR DISTRIBUTION FOURNITURES INDUSTRIELLES
 B";-;-;"FASTERWAY
C 239 BLOCK C THE JUNCTION BUSINESS HUB
";VERT;BAE Auto;8481800000;4000;0;"PK - Colis (""package"")";CFR;FR;France;CI;-;-;1,009,718;2,741,900;3,108,730;8,099;8099;0;Autres articles de robinetterie et organes simil;366,83;338.55;0.32;9235.88;9235.88;9235.88;9235.88;27.28
690;2024CIABTE1699;10/02/2024;-;-;2024CIABTL3558;CIABT;Exportation;"00409F -SAPTRANS-CI
31 BP 726 ABIDJAN 31
TREICHVILLE";8504010D;"SOCIETE IVOIRIENNE DE PARFUMERIE
01 BP 2085 ABIDJA";-;DR 0335/24;"HUSMAN COSMETICS & GENERAL SUP TEL254722976479
TOM";VERT;BAE Auto;3304990000;1000;0;CT - Carton;CFR;KE;PLUSIEURS;KE;-;-;0;1,130,870;1,197,695;679;656;65;Autres produits de beauté ou de maquillage  pr;66,825;1723.89;0.00;21047.75;756.95;119349.03571428571;10377.032786885246;12.21
691;2024CIAB1C8514;10/02/2024;CIAB1 2024 683;MEDUFN950219;2024CIAB1L8515;CIAB1;Mise à la consommation;"00218Y -TGA-CI
01 BP 3750 ABIDJAN 01
TREICH-ZONE 3C-FACE P";2300869K;"COMPTOIR DISTRIBUTION FOURNITURES INDUSTRIELLES
 B";-;-;"FASTERWAY
C 239 BLOCK C THE JUNCTION BUSINESS HUB
";VERT;BAE Auto;4911100000;4000;0;"PK - Colis (""package"")";CFR;FR;France;CI;-;-;288,604;574,618;651,763;1,697;1697;0;Imprimés publicitaires, catalogues commerciaux;77,145;338.61;0.44;437.33;437.3333333333333;437.3333333333333;437.3333333333333;1.29
692;2024CIAB1C8514;10/02/2024;CIAB1 2024 683;MEDUFN950219;2024CIAB1L8515;CIAB1;Mise à la consommation;"00218Y -TGA-CI
01 BP 3750 ABIDJAN 01
TREICH-ZONE 3C-FACE P";2300869K;"COMPTOIR DISTRIBUTION FOURNITURES INDUSTRIELLES
 B";-;-;"FASTERWAY
C 239 BLOCK C THE JUNCTION BUSINESS HUB
";VERT;BAE Auto;7326909000;4000;0;"PK - Colis (""package"")";CFR;FR;France;CI;-;-;256,055;525,422;578,255;1,166;1166;0;Autres ouvrages en fer ou en acier du n° 73.26;52,833;450.62;0.44;470.51;312.84615384615387;628.1701388888889;470.50814636752136;1.04
693;2024CIAB1C8514;10/02/2024;CIAB1 2024 683;MEDUFN950219;2024CIAB1L8515;CIAB1;Mise à la consommation;"00218Y -TGA-CI
01 BP 3750 ABIDJAN 01
TREICH-ZONE 3C-FACE P";2300869K;"COMPTOIR DISTRIBUTION FOURNITURES INDUSTRIELLES
 B";-;-;"FASTERWAY
C 239 BLOCK C THE JUNCTION BUSINESS HUB
";VERT;BAE Auto;4009210000;4000;0;"PK - Colis (""package"")";CFR;FR;France;CI;-;-;254,207;506,399;574,082;1,496;1496;0;Tubes et tuyaux en caoutchouc vulcanisé non du;67,683;338.50;0.44;8808.57;8808.57142857143;8808.57142857143;8808.57142857143;26.02
694;2024CIABTE1699;10/02/2024;-;-;2024CIABTL3558;CIABT;Exportation;"00409F -SAPTRANS-CI
31 BP 726 ABIDJAN 31
TREICHVILLE";8504010D;"SOCIETE IVOIRIENNE DE PARFUMERIE
01 BP 2085 ABIDJA";-;DR 0335/24;"HUSMAN COSMETICS & GENERAL SUP TEL254722976479
TOM";VERT;BAE Auto;3303009000;1000;0;CT - Carton;CFR;KE;PLUSIEURS;KE;-;-;0;177,108;189,445;91;89;12;"Parfums (autres que liquides); eaux de toillette";12,337;1989.98;0.00;8959.56;8808.57142857143;9110.555555555555;8959.563492063491;4.50
695;2024CIAB1C8514;10/02/2024;CIAB1 2024 683;MEDUFN950219;2024CIAB1L8515;CIAB1;Mise à la consommation;"00218Y -TGA-CI
01 BP 3750 ABIDJAN 01
TREICH-ZONE 3C-FACE P";2300869K;"COMPTOIR DISTRIBUTION FOURNITURES INDUSTRIELLES
 B";-;-;"FASTERWAY
C 239 BLOCK C THE JUNCTION BUSINESS HUB
";VERT;BAE Auto;3926909900;4000;0;"PK - Colis (""package"")";CFR;FR;France;CI;-;-;14,287;28,206;32,258;83;83;0;Autres ouvrages en matières plastiques et ouv;4,052;339.83;0.44;5378.95;205.7453744493392;16399.0;327.97777777777776;15.83
696;2024CINOEC1749;12/02/2024;-;ADM;2024CINOEL2487;CINOE;Autres procédures d'import;"00295X -Comptoir Général de Transit
05 BP 850 ABIDJAN 05";2031991G;STC SOCIETE IVOIRIENNE DE TRAVAUX ET SERVICES OBJE;2031991G;STC SOCIETE IVOIRIENNE DE TRAVAUX ET SERVICES OBJE;"MBY COMMERCE GENERAL
IMPORT-EXPORT
LOME/TOGO";VERT;BAE Auto;5601210000;9900;399;"PK - Colis (""package"")";CIF;GH;Autre pays;CI;-;-;500;1,129,178;1,129,178;1,5;1500;150;Ouates de coton et article en ouates de coton;0;752.79;0.44;13963.97;10089.238095238095;16293.96;15508.714285714286;18.55
697;2024CIAB1C8664;13/02/2024;CIAB1 2024 487;MEDUCA259737;2024CIAB1L8665;CIAB1;Mise à la consommation;"00396L -LOGITRANS
16 BP 361 ABIDJAN 16
AV.12 RUE 8";9904710R;"KLENZI DISTRIBUTION S.A
15 BP 435 ABIDJAN 15
DISTR";-;-;"AFRIQUIA
139 ED MOULAY ISMAIL
CASABLANCA
MAROC";VERT;BAE Auto;2710193990;4000;0;"PK - Colis (""package"")";CFR;MA;PLUSIEURS;CI;-;-;21,628,016;60,058,111;63,813,199;48,051;43273;15040;Autres huiles lubrifiantes, du n° 2710.19;3,755,088;1387.89;0.34;20887.05;20887.052631578947;20887.052631578947;20887.052631578947;15.05
698;2024CIAB1C8537;13/02/2024;CIAB1 2024 693;LHV3339167;2024CIAB1L8538;CIAB1;Mise à la consommation;"00375K -TRANS-IT
26 BP 1351 ABIDJAN 26
BD DE MARSEILLE-IMM";0424647F;"AITEK
18 BP 3213 ABIDJAN 18
RCI";0424647F;"AITEK
18 BP 3213 ABIDJAN 18
RCI";"NITRAM SASU
Z.I SAINT -SEVERIN B.P. 36, F-28220 CL";VERT;BAE Auto;8504401000;4000;0;CT - Carton;CIF;FR;PLUSIEURS;CI;-;-;15,189,406;54,514,618;57,145,991;10,076;9068;441;Onduleurs;2,631,373;6011.76;0.27;3376.96;3376.962962962963;3376.962962962963;3376.962962962963;0.56
699;2024CIAB1C8523;13/02/2024;CIAB1 2024 693;LHV3339633;2024CIAB1L8524;CIAB1;Mise à la consommation;"00277D -GLOBAL MANUTENTION COTE D IVOIRE
05 BP 1753 ABIDJA";0100756U;"NESTLE COTE D'IVOIRE
01 BP 1840 ABIDJAN 01
FABRICA";-;-;"V.MANE FILS
620 ROUTE DE GRASSE 06620
LE BAR-SUR-L";VERT;BAE Auto;3302100000;4000;0;"PK - Colis (""package"")";FCA;FR;France;CI;-;-;15,725,562;47,624,446;48,416,126;5,763;5280;11;Mélanges de substances odoriférantes ou à bas;791,68;9019.78;0.32;1808.94;1808.9383259911895;1808.9383259911895;1808.9383259911895;0.20
700;2024CIAB7S459;13/02/2024;CIAB1 2024 693;LHV3327584;2024CIAB7L630;CIAB7;Importation Temporaire;"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI";8504010D;"SOCIETE IVOIRIENNE DE PARFUMERIE
01 BP 2085 ABIDJA";-;-;"NIKAS CORPORATION
SAROSH BHAVAN 16B OFFICE N0 303";VERT;BAE Auto;4819209000;5200;0;CT - Carton;FOB;IN;Inde;CI;-;-;362,522;34,219,965;36,252,197;14,895;13934;1007;Boîtes et cartonnages, pliants, en papier ou c;2,032,232;2455.86;0.01;331.15;6.3076923076923075;656.0;331.15384615384613;0.13
701;2024CIAB1C8603;13/02/2024;CIAB1 2024 683;MEDUFN917465;2024CIAB1L8604;CIAB1;Mise à la consommation;"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID";9705030K;"MIB-MANIFACTURE IVOIRIEN
01 BP 1990 ABIDJAN 01
CON";-;-;"UNIVERRE PACKAGING .DR24-0547.
4 RUE JULES ANCEL 7";VERT;BAE Auto;7010904100;4000;0;"PK - Colis (""package"")";FCA;FR;France;CI;-;-;10,734,389;24,669,231;33,049,213;56,536;53360;88;Bouteilles, bonbonnes et flacons, en verre, d';8,379,982;462.32;0.32;218.67;218.66666666666666;218.66666666666666;218.66666666666666;0.47
702;2024CIAB1C8607;13/02/2024;CIAB1 2024 683;MEDUBO369624;2024CIAB1L8608;CIAB1;Mise à la consommation;"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID";9705030K;"MIB-MANIFACTURE IVOIRIEN
01 BP 1990 ABIDJAN 01
CON";-;-;"BORDEAUX DIFFUSION EXPORT.DR24-0595.
213 BOULEVARD";VERT;BAE Auto;7010902100;4000;0;"PK - Colis (""package"")";EXW;FR;France;CI;-;-;10,693,001;24,515,737;32,921,792;55,968;55968;88;Bouteilles, bonbonnes et flacons, en verre, d';8,406,055;438.03;0.32;218.67;218.66666666666666;218.66666666666666;218.66666666666666;0.50
703;2024CIAB1C8742;13/02/2024;CIAB1 2024 823;MEDUQP261504;2024CIAB1L8743;CIAB1;Mise à la consommation;"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI";1421913C;"EURO PROTECTION COTE D'IVOIRE
01 BP 11417 ABIDJAN";-;-;"ANAF FIRE PROTECTION S.P.A
VIA DEL COMMERCIO 4-270";VERT;BAE Auto;8424100000;4000;0;"PK - Colis (""package"")";EXW;IT;PLUSIEURS;CI;-;-;7,250,467;25,634,799;27,277,882;15,112;13790;1591;Extincteurs, même chargés;1,643,083;1858.94;0.27;3372.03;3372.03125;3372.03125;3372.03125;1.81
704;2024CIABTE1708;13/02/2024;-;-;2024CIABTL3570;CIABT;Exportation;"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI";8504010D;"SOCIETE IVOIRIENNE DE PARFUMERIE
01 BP 2085 ABIDJA";-;-;"BLUE ENTERPRISE 
LIBERIA, MONROVIA, MONTSERRADO
PA";VERT;BAE Auto;3303009000;1000;0;CT - Carton;EXW;LR;PLUSIEURS;LR;-;-;0;23,332,390;23,727,272;20,599;20085;1541;"Parfums (autres que liquides); eaux de toillette";394,882;1161.68;0.00;8959.56;8808.57142857143;9110.555555555555;8959.563492063491;7.71
705;2024CIAB3R171;13/02/2024;CIAB3 2024 888;5749235395;2024CIAB3L2823;CIAB3;Ré-exportation;"00284R -EBURNEA TRANSIT ET S. (EBUTRANS)
16 BP 37 ABIDJAN";7401717S;"CMB
18 BP 2054 ABIDJAN 18 18
PORT DE PECHE-IN46";-;-;CMB P/C THONIER GUERIDEN;VERT;BAE Auto;8414309000;3000;80;CT - Carton;FOB;99;France;99;-;-;0;16,356,944;16,356,944;482;482;4;Compresseurs des types utilisés dans les équi;0;33935.57;0.00;9277.07;9277.07142857143;9277.07142857143;9277.07142857143;0.27
706;2024CIAB1C8606;13/02/2024;CIAB1 2024 731;MEDUZT943806;2024CIAB1L8607;CIAB1;Mise à la consommation;"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID";9000373Y;"GREY DE KOUROUN COTE D'IVOIRE
01 BP 6512 ABIDJAN (";-;-;"KRAVIN VENTURES PTE LTD DR24-0143
5 THOMSON LANE #";VERT;BAE Auto;3923500000;4000;0;CT - Carton;CFR;CN;Chine;CI;-;-;6,765,460;14,082,750;15,278,801;44,462;41831;6439;Bouchons, couvercles, capsules et autres disposi;1,196,051;336.66;0.44;102.22;102.2248417721519;102.2248417721519;102.2248417721519;0.30
707;2024CIAB3C2158;13/02/2024;CIAB3 2024 494;2004764561;2024CIAB3L2848;CIAB3;Mise à la consommation;"00406H -ELITRANS - CI
05 BP 3350 ABIDJAN 05
TREICHVILLE";0737113Z;"SNEDAI-CI
05 BP 222 ABIDJAN (VILLE) 05
ANGRE 22e A";-;-;"MUHLBAUER HIGH INTERNATIONAL
JOSEF-MUHLBAUER PLATZ";VERT;BAE Auto;3926909900;4000;0;CT - Carton;CIP;BE;PLUSIEURS;CI;-;-;5,380,734;11,453,009;12,151,603;100;91;0;Autres ouvrages en matières plastiques et ouv;698,594;125857.24;0.44;10648.09;145.77777777777777;26570.30864197531;8658.6;0.08
708;2024CIABTE1708;13/02/2024;-;-;2024CIABTL3570;CIABT;Exportation;"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI";8504010D;"SOCIETE IVOIRIENNE DE PARFUMERIE
01 BP 2085 ABIDJA";-;-;"BLUE ENTERPRISE 
LIBERIA, MONROVIA, MONTSERRADO
PA";VERT;BAE Auto;3304990000;1000;0;CT - Carton;EXW;LR;PLUSIEURS;LR;-;-;0;11,673,411;11,870,766;10,295;10006;785;Autres produits de beauté ou de maquillage  pr;197,355;1166.64;0.00;21047.75;756.95;119349.03571428571;10377.032786885246;18.04
709;2024CIABTR1907;13/02/2024;CIAB1 2024 582;MEDUFN870375;2024CIABTL3636;CIABT;Ré-exportation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0101142A;"AFRICA GLOBAL LOGISTICS COTE D'IVOIRE
01 BP 1727 A";-;-;"AGL P/C FONT MONETAIRE INTERNATIONAL(FMI)
01 BP 37";VERT;BAE Auto;9401710000;3000;0;"PK - Colis (""package"")";DAP;CI;PLUSIEURS;BF;-;-;0;6,905,872;6,905,872;110;104;2;Sièges (à l'exclusion de ceux du N° 94.02),;0;66402.62;0.00;7266.28;6848.55944055944;7684.0;7266.27972027972;0.11
710;2024CIABTR1907;13/02/2024;CIAB1 2024 582;MEDUFN870375;2024CIABTL3636;CIABT;Ré-exportation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0101142A;"AFRICA GLOBAL LOGISTICS COTE D'IVOIRE
01 BP 1727 A";-;-;"AGL P/C FONT MONETAIRE INTERNATIONAL(FMI)
01 BP 37";VERT;BAE Auto;9404900000;3000;0;"PK - Colis (""package"")";DAP;CI;PLUSIEURS;BF;-;-;0;4,791,437;4,791,437;72;64;1;Autres articles de literie et articles similaire;0;74866.20;0.00;3371.62;3371.62;3371.62;3371.62;0.05
711;2024CIABTR1907;13/02/2024;CIAB1 2024 582;MEDUFN870375;2024CIABTL3636;CIABT;Ré-exportation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0101142A;"AFRICA GLOBAL LOGISTICS COTE D'IVOIRE
01 BP 1727 A";-;-;"AGL P/C FONT MONETAIRE INTERNATIONAL(FMI)
01 BP 37";VERT;BAE Auto;9401790000;3000;0;"PK - Colis (""package"")";DAP;CI;PLUSIEURS;BF;-;-;0;4,206,189;4,206,189;76;72;1;Sièges (à l'exclusion de ceux du N° 94.02),;0;58419.29;0.00;7266.28;6848.55944055944;7684.0;7266.27972027972;0.12
712;2024CIABTE1708;13/02/2024;-;-;2024CIABTL3570;CIABT;Exportation;"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI";8504010D;"SOCIETE IVOIRIENNE DE PARFUMERIE
01 BP 2085 ABIDJA";-;-;"BLUE ENTERPRISE 
LIBERIA, MONROVIA, MONTSERRADO
PA";VERT;BAE Auto;3307200000;1000;0;CT - Carton;EXW;LR;PLUSIEURS;LR;-;-;0;4,146,960;4,193,006;2,402;2229;750;Désodorisants corporels et antisudoraux;46,046;1860.46;0.00;11441.36;7895.777777777777;15742.969696969696;10912.905092592591;6.15
713;2024CIAB1C8787;13/02/2024;CIAB1 2023 6625;S324788194/1;2024CIAB1L8788;CIAB1;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";2184093E;"Société des Mines de Lafigué
08 BP 872 ABIDJAN";-;-;"ANTRAK LOGISTICS PTY LTD
10 HINES ROAD O' CONNOR
A";VERT;BAE Auto;9506990000;4000;0;"PK - Colis (""package"")";EXW;GB;PLUSIEURS;CI;-;-;1,650,017;3,598,109;3,726,317;148;148;0;Autres articles pour les autres sports, les jeu;128,208;24311.55;0.44;7408.82;6864.888484848485;7952.7522123893805;7408.820348618932;0.30
714;2024CIABTR1888;13/02/2024;CIAB1 2024 756;IBC1153886;2024CIABTL3613;CIABT;Ré-exportation;"00424J -CEVA LOGISTICS Côte d'Ivoire(CEVA C
01 BP 3749 AB";4270988P;"CEVA LOGISTICS COTE D'IVOIRE
01 BP 3749 ABIDJAN (V";-;-;CMA CGM BURKINA P/C OMA LOGISTICS BURKINA FASO SAR;VERT;BAE Auto;4821900000;3000;0;"PK - Colis (""package"")";DAP;CI;PLUSIEURS;BF;-;-;0;3,327,173;3,327,173;502;452;1;Etiquettes de tous genres, en papier ou carton,;0;7361.00;0.00;6805.38;3115.75;10495.0;6805.375;0.92
715;2024CIAB1C8787;13/02/2024;CIAB1 2023 6625;S324788194/1;2024CIAB1L8788;CIAB1;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";2184093E;"Société des Mines de Lafigué
08 BP 872 ABIDJAN";-;-;"ANTRAK LOGISTICS PTY LTD
10 HINES ROAD O' CONNOR
A";VERT;BAE Auto;8419810000;4000;0;"PK - Colis (""package"")";EXW;GB;PLUSIEURS;CI;-;-;1,006,045;2,990,850;3,097,419;153;153;2;Appareils et dispositifs pour la préparation d;106,569;19548.04;0.32;5536.11;5536.112676056338;5536.112676056338;5536.112676056338;0.28
716;2024CIABTR1907;13/02/2024;CIAB1 2024 582;MEDUFN870375;2024CIABTL3636;CIABT;Ré-exportation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0101142A;"AFRICA GLOBAL LOGISTICS COTE D'IVOIRE
01 BP 1727 A";-;-;"AGL P/C FONT MONETAIRE INTERNATIONAL(FMI)
01 BP 37";VERT;BAE Auto;9401610000;3000;0;"PK - Colis (""package"")";DAP;CI;PLUSIEURS;BF;-;-;0;3,017,326;3,017,326;148;141;149;Sièges (à l'exclusion de ceux du N° 94.02),;0;21399.48;0.00;7266.28;6848.55944055944;7684.0;7266.27972027972;0.34
717;2024CIABTE1708;13/02/2024;-;-;2024CIABTL3570;CIABT;Exportation;"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI";8504010D;"SOCIETE IVOIRIENNE DE PARFUMERIE
01 BP 2085 ABIDJA";-;-;"BLUE ENTERPRISE 
LIBERIA, MONROVIA, MONTSERRADO
PA";VERT;BAE Auto;3304910000;1000;0;CT - Carton;EXW;LR;PLUSIEURS;LR;-;-;0;2,396,211;2,435,663;2,058;1997;130;Poudres, y compris les poudres compactes pour l;39,452;1199.91;0.00;5928.55;751.2173913043479;9117.8;7916.626549249837;4.94
718;2024CIAB1C8742;13/02/2024;CIAB1 2024 823;MEDUQP261504;2024CIAB1L8743;CIAB1;Mise à la consommation;"00114G -TGR
01 BP 8093 ABIDJAN 01
RCI";1421913C;"EURO PROTECTION COTE D'IVOIRE
01 BP 11417 ABIDJAN";-;-;"ANAF FIRE PROTECTION S.P.A
VIA DEL COMMERCIO 4-270";VERT;BAE Auto;3926909900;4000;0;"PK - Colis (""package"")";EXW;IT;PLUSIEURS;CI;-;-;1,040,244;2,337,831;2,349,221;81;77;0;Autres ouvrages en matières plastiques et ouv;11,39;30361.44;0.44;10648.09;145.77777777777777;26570.30864197531;8658.6;0.35
