,N°déclaration,Date déclaration,N°manifeste,N°BL,N°Liquidation,Bureau,Type déclaration,Déclarant,Code Opérateur,Nom Opérateur,Code destinataire réel/Exportateur réel,Nom Destinataire réel / Exportarteur réel,Fournisseur,Circuit,Type visite,Produit,Regime Etendu,Code Additionnel,Nature emballage,Incoterm,Provenance,Origine,Destination,Marque1,Marque2,D&T,Val FOB,Val CAF,Pds Brut,Pds Net,Nbr Colis,Sous_Produit,fret,PU,D&T_tx,PU_moy,PU_min,PU_max,PU_med,Ecart
3482,2023CIAB6C9498,2023-06-30,-,CIAB6 2022 S 103 art. 9,2023CIAB6L10931,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",1222798H,"BIA CI SA
30 BP 1091 ABIDJAN (VILLE) 30
ZONE 4-
RC",1222798H,"BIA CI SA
30 BP 1091 ABIDJAN (VILLE) 30
ZONE 4-
RC","EQUIPEMENTS & SERVICES BIA 
LEVEL 4 NEXTERACOM TOW",ROUGE,Visite a Domicile,8704221990,4070.0,0,FR - Chassis,CIF,TG,Chine,CI,-,-,"4,208,048","9,183,398","13,367,365","3,420",3420,1,"Véhicules auto. pour marchandises,neufs, al","4,183,967",2685.20,0.31,2295.13,1166.5528177604294,3196.787033398821,2273.794202898551,0.85
3483,2023CIAB6C9498,2023-06-30,-,CIAB6 2022 S 103 art. 6,2023CIAB6L10931,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",1222798H,"BIA CI SA
30 BP 1091 ABIDJAN (VILLE) 30
ZONE 4-
RC",1222798H,"BIA CI SA
30 BP 1091 ABIDJAN (VILLE) 30
ZONE 4-
RC","EQUIPEMENTS & SERVICES BIA 
LEVEL 4 NEXTERACOM TOW",ROUGE,Visite a Domicile,8704221990,4070.0,0,FR - Chassis,CIF,TG,Chine,CI,-,-,"4,208,048","9,183,398","13,367,365","3,420",3420,1,"Véhicules auto. pour marchandises,neufs, al","4,183,967",2685.20,0.31,2295.13,1166.5528177604294,3196.787033398821,2273.794202898551,0.85
3484,2023CIAB6C9498,2023-06-30,-,CIAB6 2022 S 103 art. 8,2023CIAB6L10931,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",1222798H,"BIA CI SA
30 BP 1091 ABIDJAN (VILLE) 30
ZONE 4-
RC",1222798H,"BIA CI SA
30 BP 1091 ABIDJAN (VILLE) 30
ZONE 4-
RC","EQUIPEMENTS & SERVICES BIA 
LEVEL 4 NEXTERACOM TOW",ROUGE,Visite a Domicile,8704221990,4070.0,0,FR - Chassis,CIF,TG,Chine,CI,-,-,"4,208,048","9,183,398","13,367,365","3,420",3420,1,"Véhicules auto. pour marchandises,neufs, al","4,183,967",2685.20,0.31,2295.13,1166.5528177604294,3196.787033398821,2273.794202898551,0.85
3485,2023CIAB6C8523,2023-06-09,-,CIAB6 2022 S 72 art. 14,2023CIAB6L9776,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",1222798H,"BIA CI SA
30 BP 1091 ABIDJAN (VILLE) 30
ZONE 4-
RC",1222798H,"BIA CI SA
30 BP 1091 ABIDJAN (VILLE) 30
ZONE 4-
RC","EQUIPEMENTS & SERVICES BIA
LEVEL 4 NEXTERACOM TOWE",ROUGE,Visite a Domicile,8701201000,4070.0,0,FR - Chassis,CIF,BE,Allemagne,CI,-,-,"12,889,865","48,294,178","50,390,397","9,285",9285,1,"remorques,neufs","2,096,219",5201.31,0.26,5598.65,5201.311577813678,5867.963944076527,5576.68012752391,1.08
3486,2023CIAB6C9254,2023-06-23,-,CIAB6 2021 S 636 art. 1,2023CIAB6L10631,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",1657355Q,"COMPAGNIE MINIERE DU BAFING
01 BP 10325 ABIDJAN (V",1657355Q,"COMPAGNIE MINIERE DU BAFING
01 BP 10325 ABIDJAN (V",23250382,ROUGE,Visite a Domicile,8703331900,4050.0,905,FR - Chassis,FOB,CI,Thailande,CI,-,-,"864,358","1,952,029","1,952,029","1,819",1819,1,"Véhicules pr transport de moins de 10 pers.,",0,1073.13,0.44,6665.78,1073.1330401319406,10278.966513761468,7655.505356328248,6.21
3487,2023CIAB6C9223,2023-06-23,-,CIAB6 2023 S 1251 art. 2,2023CIAB6L10600,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","CAPSTONE CORPORATION LTD
HARBOUR FRONT BUILDING
8T",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Allemagne,CI,-,-,"12,959,991","29,464,277","29,944,519","2,405",2405,1,"Véhicules pr transport de moins de 10pers.,n","480,242",12251.26,0.43,12151.38,4906.49,26312.272,10817.175847457627,0.99
3488,2023CIAB6C9225,2023-06-23,-,CIAB6 2023 S 1251 art. 5,2023CIAB6L10602,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11",0100432G,"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11","CAPSTONE CORPORATION LTD
HARBOUR FRONT BUILDING
8T",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,Allemagne,CI,-,-,"38,185,458","65,412,688","66,478,858","2,700",2700,1,"Véhicules pr transport de moins de 10pers.,n","1,066,170",24226.92,0.57,12151.38,4906.49,26312.272,10817.175847457627,0.50
3489,2023CIAB6C8696,2023-06-13,-,CIAB6 2023 S 480 art. 3,2023CIAB6L9969,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",7502352H,SOCIDA-SOCIETE IVOIRIENNE POUR LE DEVELOPPEMENT AU,7502352H,SOCIDA-SOCIETE IVOIRIENNE POUR LE DEVELOPPEMENT AU,"RENAULT S.A.S
122-122 BIS AVENUE DU GENERAL LECLER",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,"Coree, Republique de (Coree du Sud)",CI,-,-,"7,887,231","12,797,721","13,731,248","1,701",1701,1,"Véhicules pr transport de moins de 10pers.,n","933,527",7523.65,0.57,7441.65,1664.6014440433214,11011.17447657029,7415.648122686409,0.99
3490,2023CIAB6C9443,2023-06-29,-,CIAB6 2023 S 480 art. 2,2023CIAB6L10871,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",7502352H,SOCIDA-SOCIETE IVOIRIENNE POUR LE DEVELOPPEMENT AU,7502352H,SOCIDA-SOCIETE IVOIRIENNE POUR LE DEVELOPPEMENT AU,"RENAULT S A S
122-122 BIS AVENUE DU GENERAL LECLER",ROUGE,Visite a Domicile,8703231900,4070.0,0,VN - Vehicule,CFR,BE,"Coree, Republique de (Coree du Sud)",CI,-,-,"7,887,231","12,797,721","13,731,248","1,701",1701,1,"Véhicules pr transport de moins de 10pers.,n","933,527",7523.65,0.57,7441.65,1664.6014440433214,11011.17447657029,7415.648122686409,0.99
3491,2023CIAB6C8766,2023-06-14,-,CIAB6 2014 S 2560 art. 1,2023CIAB6L10046,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",1402057T,"PROGRAMME PAYS DE RENFORCEMENT
27 BP 274 ABIDJAN (",1402057T,"PROGRAMME PAYS DE RENFORCEMENT
27 BP 274 ABIDJAN (","DR 23 230 075
OT 002/23",ROUGE,Visite a Domicile,8703231900,4050.0,905,FR - Chassis,CIF,BE,"Coree, Republique de (Coree du Sud)",CI,-,-,"1,020,864","2,305,473","2,305,473","1,385",1385,1,"Véhicules pr transport de moins de 10pers.,n",0,1664.60,0.44,7441.65,1664.6014440433214,11011.17447657029,7415.648122686409,4.47
3492,2023CIAB6C9461,2023-06-30,CIAB1 2023 2705,S323857317,2023CIAB6L10892,CIAB6,Mise à la consommation,"00069Z -BOLLORE TRANSPORT & LOGISTICS CI
01 BP 1727 ABIDJA",2184093E,"Société des Mines de Lafigué
08 BP 872 ABIDJAN",-,-,"ATRACOM TRADING FRANCE SAS
75015 PARIS ,FRANCE
DR",ROUGE,Visite a Domicile,8702101290,4000.0,0,FR - Chassis,-,BE,Japon,CI,-,-,"30,731,829","89,538,132","94,617,663","10,590",10590,3," Véhicule auto. neuf, 23 à 30  places assis","5,079,531",8454.97,0.32,7826.02,6428.753934191703,8594.337393767706,8454.969971671388,0.93
3493,2023CIAB6C8036,2023-06-01,-,CIAB6 2022 S 1819 art. 3,2023CIAB6L9201,CIAB6,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",0100719X,"S.I.F.F (STE IVOIRIENNE F. FRERES)
01 BP 235 ABIDJ",0100719X,"S.I.F.F (STE IVOIRIENNE F. FRERES)
01 BP 235 ABIDJ","MAC INTERNATIONAL DR23-1916
JAFZA 16 OFFICE 313 P.",ROUGE,Visite a Domicile,8704311990,4070.0,0,VN - Vehicule,CFR,KR,Chine,CI,-,-,"2,036,990","5,758,839","6,470,736","1,176",1176,1,Véhicules auto. pour transport de marchandi,"711,897",4896.97,0.31,2407.00,198.4220493613752,6001.077750611247,3161.8897590361444,0.49
3494,2023CIAB6C8043,2023-06-01,-,CIAB6 2022 S 1819 art. 8,2023CIAB6L9208,CIAB6,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",0100719X,"S.I.F.F (STE IVOIRIENNE F. FRERES)
01 BP 235 ABIDJ",0100719X,"S.I.F.F (STE IVOIRIENNE F. FRERES)
01 BP 235 ABIDJ","MAC INTERNATIONAL. DR23-1917
JAFZA 16 OFFICE 313 P",ROUGE,Visite a Domicile,8704311990,4070.0,0,VN - Vehicule,CFR,KR,Chine,CI,-,-,"2,036,990","5,758,839","6,470,736","1,176",1176,1,Véhicules auto. pour transport de marchandi,"711,897",4896.97,0.31,2407.00,198.4220493613752,6001.077750611247,3161.8897590361444,0.49
3495,2023CIAB6C8799,2023-06-15,CIAB1 2023 2952,226456125,2023CIAB6L10086,CIAB6,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",0100719X,"S.I.F.F (STE IVOIRIENNE F. FRERES)
01 BP 235 ABIDJ",0100719X,"S.I.F.F (STE IVOIRIENNE F. FRERES)
01 BP 235 ABIDJ","CHINA AFRICA AUTO INDUSTRIAL DEVELOPMENT
CO LTD. D",ROUGE,Visite a Domicile,8704211990,4000.0,0,VN - Vehicule,CIF,CN,Chine,CI,-,-,"4,230,138","11,732,484","13,023,795","3,810",3810,3,Véhicules auto. pr transport de marchandise,"1,291,311",3079.39,0.32,3040.53,555.9261176470588,6177.459223300971,2220.7396206164385,0.99
3496,2023CIAB6C8041,2023-06-01,-,CIAB6 2022 S 1460 art. 9,2023CIAB6L9206,CIAB6,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",0100719X,"S.I.F.F (STE IVOIRIENNE F. FRERES)
01 BP 235 ABIDJ",0100719X,"S.I.F.F (STE IVOIRIENNE F. FRERES)
01 BP 235 ABIDJ","CHINA-AFRICA AUTO INDUSTRIAL 
DEVELOPMENT CO LIMIT",ROUGE,Visite a Domicile,8704211990,4070.0,0,VN - Vehicule,CIF,CN,Chine,CI,-,-,"3,589,899","8,978,835","11,403,740","1,930",1930,1,Véhicules auto. pr transport de marchandise,"2,424,905",4652.25,0.31,3040.53,555.9261176470588,6177.459223300971,2220.7396206164385,0.65
3497,2023CIAB6C8039,2023-06-01,-,CIAB6 2022 S 1460 art. 5,2023CIAB6L9204,CIAB6,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",0100719X,"S.I.F.F (STE IVOIRIENNE F. FRERES)
01 BP 235 ABIDJ",0100719X,"S.I.F.F (STE IVOIRIENNE F. FRERES)
01 BP 235 ABIDJ","CHINA-AFRICA AUTO INDUSTRIAL 
DEVELOPMENT CO LIMIT",ROUGE,Visite a Domicile,8704211990,4070.0,0,VN - Vehicule,CIF,CN,Chine,CI,-,-,"3,589,899","8,978,835","11,403,740","1,930",1930,1,Véhicules auto. pr transport de marchandise,"2,424,905",4652.25,0.31,3040.53,555.9261176470588,6177.459223300971,2220.7396206164385,0.65
3498,2023CIAB6C8538,2023-06-09,CIAB1 2023 2776,227159996,2023CIAB6L9796,CIAB6,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1400688K,"SOCIETE ROYAL IMPORT EXPORT (SORIMPEX)
18 BP 3416",1400688K,"SOCIETE ROYAL IMPORT EXPORT (SORIMPEX)
18 BP 3416","VICTORIA IMPORT CORPORATION.DR23-1984.
ROOM S203A,",ROUGE,Visite a Domicile,8703231900,4000.0,0,VN - Vehicule,CFR,AE,Japon,CI,-,-,"43,903,299","73,440,945","74,974,022","6,000",6000,3,"Véhicules pr transport de moins de 10pers.,n","1,533,077",12240.16,0.59,7744.58,983.7783985102421,17317.344,7737.189864864865,0.63
3499,2023CIAB6C8835,2023-06-15,CIAB1 2023 2913,227106817,2023CIAB6L10125,CIAB6,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1400688K,"SOCIETE ROYAL IMPORT EXPORT (SORIMPEX)
18 BP 3416",1400688K,"SOCIETE ROYAL IMPORT EXPORT (SORIMPEX)
18 BP 3416","VICTORIA IMPORT CORPORATION DR23-1949
ROOM S203A S",ROUGE,Visite a Domicile,8703231900,4000.0,0,VN - Vehicule,CFR,AE,Japon,CI,-,-,"14,064,642","30,438,045","31,762,941","6,475",6475,3,"Véhicules pr transport de moins de 10pers.,n","1,324,896",4700.86,0.44,7744.58,983.7783985102421,17317.344,7737.189864864865,1.65
3500,2023CIAB6C9030,2023-06-19,CIAB1 2023 3020,HLCUDX3230428166,2023CIAB6L10354,CIAB6,Mise à la consommation,"00109N -GENERAL TRANSIT COTE D IVOIRE(GTCI)
18 BP 130 ABID",1400688K,"SOCIETE ROYAL IMPORT EXPORT (SORIMPEX)
18 BP 3416",1400688K,"SOCIETE ROYAL IMPORT EXPORT (SORIMPEX)
18 BP 3416","VICTORIA IMPORT CORPORATION DR23-1856
ROOM S203A S",ROUGE,Visite a Domicile,8703231900,4000.0,0,VN - Vehicule,CFR,MA,Japon,CI,-,-,"44,541,700","74,531,145","76,064,222","6,075",6075,3,"Véhicules pr transport de moins de 10pers.,n","1,533,077",12268.50,0.59,7744.58,983.7783985102421,17317.344,7737.189864864865,0.63
3501,2023CIAB6C8415,2023-06-08,-,CIAB6 2023 S 820 art. 4,2023CIAB6L9648,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SOCIETE DE DISTRIBUTION INTERNATIONAL
AUTOMOBILE 9",ROUGE,Visite a Domicile,8703221900,4070.0,0,VN - Vehicule,CFR,BE,Allemagne,CI,-,-,"7,547,720","16,814,146","17,439,274","1,605",1605,1,"Véhicules pr transport de moins de 10pers.,n","625,128",10476.10,0.43,12151.38,4906.49,26312.272,10817.175847457627,1.16
3502,2023CIAB6C9340,2023-06-27,CIAB1 2023 2927,HOEGQ847DUAB0001,2023CIAB6L10738,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SOCIETE DE DISTRIBUTION INTERNATIONAL AUTOMOBILE
9",ROUGE,Visite a Domicile,8704311990,4000.0,0,VN - Vehicule,CFR,ZA,Afrique du Sud,CI,-,-,"33,733,884","100,627,740","103,860,448","11,480",11480,5,Véhicules auto. pour transport de marchandi,"3,232,708",8765.48,0.32,8749.31,8733.141986062717,8765.482578397212,8749.312282229965,1.00
3503,2023CIAB6C9052,2023-06-20,CIAB1 2023 2798,MOLU18004850374,2023CIAB6L10392,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SOCIETE DE DISTRIBUTION INTERNATIONALE
49/51 QUAI",ROUGE,Visite a Domicile,8704211990,4000.0,0,VN - Vehicule,CFR,ZA,Thailande,CI,-,-,"19,393,283","50,358,473","59,708,321","8,790",8690,5,Véhicules auto. pr transport de marchandise,"9,349,848",5794.99,0.32,6844.07,5413.933720930233,9218.855135135134,6725.868732394366,1.18
3504,2023CIAB6C9339,2023-06-27,-,CIAB6 2023 S 372 art. 4,2023CIAB6L10736,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SDI SOCIETE DE DISTRIBUTION INTERNATIONALE
49/51 Q",ROUGE,Visite a Domicile,8704221990,4070.0,0,VN - Vehicule,CFR,KR,"Coree, Republique de (Coree du Sud)",CI,-,-,"4,616,266","14,664,117","14,664,117","2,685",2685,1,"Véhicules auto. pour marchandises,neufs, al",0,5461.50,0.31,4839.55,4535.7534450651765,5461.496089385475,4549.922905027933,0.89
3505,2023CIAB6C9339,2023-06-27,-,CIAB6 2023 S 372 art. 7,2023CIAB6L10736,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SDI SOCIETE DE DISTRIBUTION INTERNATIONALE
49/51 Q",ROUGE,Visite a Domicile,8704221990,4070.0,0,VN - Vehicule,CFR,KR,"Coree, Republique de (Coree du Sud)",CI,-,-,"4,616,266","14,664,117","14,664,117","2,685",2685,1,"Véhicules auto. pour marchandises,neufs, al",0,5461.50,0.31,4839.55,4535.7534450651765,5461.496089385475,4549.922905027933,0.89
3506,2023CIAB6C9339,2023-06-27,-,CIAB6 2023 S 372 art. 3,2023CIAB6L10736,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SDI SOCIETE DE DISTRIBUTION INTERNATIONALE
49/51 Q",ROUGE,Visite a Domicile,8704221990,4070.0,0,VN - Vehicule,CFR,KR,"Coree, Republique de (Coree du Sud)",CI,-,-,"4,616,266","14,664,117","14,664,117","2,685",2685,1,"Véhicules auto. pour marchandises,neufs, al",0,5461.50,0.31,4839.55,4535.7534450651765,5461.496089385475,4549.922905027933,0.89
3507,2023CIAB6C9339,2023-06-27,-,CIAB6 2023 S 372 art. 8,2023CIAB6L10736,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SDI SOCIETE DE DISTRIBUTION INTERNATIONALE
49/51 Q",ROUGE,Visite a Domicile,8704221990,4070.0,0,VN - Vehicule,CFR,KR,"Coree, Republique de (Coree du Sud)",CI,-,-,"4,616,266","14,664,117","14,664,117","2,685",2685,1,"Véhicules auto. pour marchandises,neufs, al",0,5461.50,0.31,4839.55,4535.7534450651765,5461.496089385475,4549.922905027933,0.89
3508,2023CIAB6C9339,2023-06-27,-,CIAB6 2023 S 372 art. 2,2023CIAB6L10736,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SDI SOCIETE DE DISTRIBUTION INTERNATIONALE
49/51 Q",ROUGE,Visite a Domicile,8704221990,4070.0,0,VN - Vehicule,CFR,KR,"Coree, Republique de (Coree du Sud)",CI,-,-,"4,616,266","14,664,117","14,664,117","2,685",2685,1,"Véhicules auto. pour marchandises,neufs, al",0,5461.50,0.31,4839.55,4535.7534450651765,5461.496089385475,4549.922905027933,0.89
3509,2023CIAB6C9339,2023-06-27,-,CIAB6 2023 S 372 art. 9,2023CIAB6L10736,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SDI SOCIETE DE DISTRIBUTION INTERNATIONALE
49/51 Q",ROUGE,Visite a Domicile,8704221990,4070.0,0,VN - Vehicule,CFR,KR,"Coree, Republique de (Coree du Sud)",CI,-,-,"4,616,266","14,664,117","14,664,117","2,685",2685,1,"Véhicules auto. pour marchandises,neufs, al",0,5461.50,0.31,4839.55,4535.7534450651765,5461.496089385475,4549.922905027933,0.89
3510,2023CIAB6C9434,2023-06-29,-,CIAB6 2022 S 2822 art. 3,2023CIAB6L10862,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SDI SOCIETE DE DISTRIBUTION INTERNATIONAL
QUAI DIO",ROUGE,Visite a Domicile,8704221990,4070.0,0,VN - Vehicule,CFR,KR,"Coree, Republique de (Coree du Sud)",CI,-,-,"4,727,693","12,216,543","15,018,073","2,685",2685,1,"Véhicules auto. pour marchandises,neufs, al","2,801,530",4549.92,0.31,4839.55,4535.7534450651765,5461.496089385475,4549.922905027933,1.06
3511,2023CIAB6C9434,2023-06-29,-,CIAB6 2022 S 2822 art. 2,2023CIAB6L10862,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SDI SOCIETE DE DISTRIBUTION INTERNATIONAL
QUAI DIO",ROUGE,Visite a Domicile,8704221990,4070.0,0,VN - Vehicule,CFR,KR,"Coree, Republique de (Coree du Sud)",CI,-,-,"4,727,693","12,216,543","15,018,073","2,685",2685,1,"Véhicules auto. pour marchandises,neufs, al","2,801,530",4549.92,0.31,4839.55,4535.7534450651765,5461.496089385475,4549.922905027933,1.06
3512,2023CIAB6C9434,2023-06-29,-,CIAB6 2022 S 2822 art. 12,2023CIAB6L10862,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SDI SOCIETE DE DISTRIBUTION INTERNATIONAL
QUAI DIO",ROUGE,Visite a Domicile,8704221990,4070.0,0,VN - Vehicule,CFR,KR,"Coree, Republique de (Coree du Sud)",CI,-,-,"4,727,693","12,216,543","15,018,073","2,685",2685,1,"Véhicules auto. pour marchandises,neufs, al","2,801,530",4549.92,0.31,4839.55,4535.7534450651765,5461.496089385475,4549.922905027933,1.06
3513,2023CIAB6C9434,2023-06-29,-,CIAB6 2022 S 2822 art. 1,2023CIAB6L10862,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SDI SOCIETE DE DISTRIBUTION INTERNATIONAL
QUAI DIO",ROUGE,Visite a Domicile,8704221990,4070.0,0,VN - Vehicule,CFR,KR,"Coree, Republique de (Coree du Sud)",CI,-,-,"4,727,693","12,216,543","15,018,073","2,685",2685,1,"Véhicules auto. pour marchandises,neufs, al","2,801,530",4549.92,0.31,4839.55,4535.7534450651765,5461.496089385475,4549.922905027933,1.06
3514,2023CIAB6C9434,2023-06-29,-,CIAB6 2022 S 2822 art. 4,2023CIAB6L10862,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SDI SOCIETE DE DISTRIBUTION INTERNATIONAL
QUAI DIO",ROUGE,Visite a Domicile,8704221990,4070.0,0,VN - Vehicule,CFR,KR,"Coree, Republique de (Coree du Sud)",CI,-,-,"4,727,693","12,216,543","15,018,073","2,685",2685,1,"Véhicules auto. pour marchandises,neufs, al","2,801,530",4549.92,0.31,4839.55,4535.7534450651765,5461.496089385475,4549.922905027933,1.06
3515,2023CIAB6C9434,2023-06-29,-,CIAB6 2022 S 2822 art. 11,2023CIAB6L10862,CIAB6,Mise à la consommation,"00196M -TRANS-INTER
01 BP 5865 ABIDJAN 01
TREICH-ZONE 3-RU",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN",0100474J,"TRACTAFRIC MOTORS COTE D'IVOIRE
01 BP 1272 ABIDJAN","SDI SOCIETE DE DISTRIBUTION INTERNATIONAL
QUAI DIO",ROUGE,Visite a Domicile,8704221990,4070.0,0,VN - Vehicule,CFR,KR,"Coree, Republique de (Coree du Sud)",CI,-,-,"4,727,693","12,216,543","15,018,073","2,685",2685,1,"Véhicules auto. pour marchandises,neufs, al","2,801,530",4549.92,0.31,4839.55,4535.7534450651765,5461.496089385475,4549.922905027933,1.06
