;N°déclaration;Date déclaration;N°manifeste;N°BL;N°Liquidation;Bureau;Type déclaration;Déclarant;Code Opérateur;Nom Opérateur;Code destinataire réel/Exportateur réel;Nom Destinataire réel / Exportarteur réel;Fournisseur;Circuit;Type visite;Produit;Regime Etendu;Code Additionnel;Nature emballage;Incoterm;Provenance;Origine;Destination;Marque1;Marque2;D&T;Val FOB;Val CAF;Pds Brut;Pds Net;Nbr Colis;Sous_Produit;fret;PU;D&T_tx;PU_moy;PU_min;PU_max;PU_med;Ecart
150;2024CIAB3C5482;2024-03-28;CIAB3 2024 1255;92303954064/4;2024CIAB3L7042;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";1331921R;"COLAS AFRIQUE
01 BP 1082 ABIDJAN 01
ABIDJAN-MARCOR";-;-;"INTER SERVICE FINISSEUR
16 rue Jean Rostand - 6974";VERT;BAE Auto;8301200000;4079;0;"PC - Colis (""parcel"")";FCA;FR;PLUSIEURS;CI;-;-;13106;28206.0;29595.0;1;1;0;Serrures (à clef, à secret ou électriques) de;1389.0;28206.0;0.44284507518161853;22438.761111111115;17711.0;27550.0;21541.7;0.7955314866025355
151;2024CIAB3C3739;2024-05-03;CIAB3 2024 954;92303946014/5;2024CIAB3L4813;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";4115095C;"DMEIB
05 BP 14 ABIDJAN 05
RCI";-;-;"SCHNEIDER  ELECTRIC  INTERNATIONAL  
38050  GRENOB";VERT;BAE Auto;8533400000;4000;0P4;"PC - Colis (""parcel"")";FCA;FR;PLUSIEURS;CI;-;-;8778;30830.0;33004.0;1;1;0;Résistances électriques non chauffantes, varia;2174.0;30830.0;0.2659677614834566;95131.88888888889;20407.555555555555;262383.0;48868.5;3.0856921468987637
152;2024CIAB3C4157;2024-11-03;CIAB3 2024 1319;5709853163;2024CIAB3L5354;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";1532586C;"MFI COTE D'IVOIRE
08 BP 607 ABIDJAN (VILLE) 08
2 P";-;-;"MFI  INTERNATIONAL  FZE    PO BOX  N° 372014
DUBA";VERT;BAE Auto;4010390000;4000;0;"PC - Colis (""parcel"")";CFR;FR;PLUSIEURS;CI;-;-;225049;650053.0;692876.0;14;12;0;Autres courroies de transmission, en caoutchouc;42823.0;54171.083333333336;0.32480414966025667;64774.08106617647;20457.6875;246640.0;56865.492647058825;1.1957316907915472
153;2024CIAB3C5304;2024-03-27;CIAB3 2024 1660;92303966756/3;2024CIAB3L6837;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100763T;COMPAGNIE ABIDJ DE REPARATION NAVALE ET TRVX INDUS;-;-;"UNICAF
92800 PUTEAUX , FRANCE
DR/24030945";VERT;BAE Auto;8518300000;4000;0;"PC - Colis (""parcel"")";EXW;FR;Chine;CI;-;-;129233;280094.0;291846.0;2;2;0;Casque d'écoute et écouteur, même combiné av;11752.0;140047.0;0.44281230511982345;129667.27857142857;28042.25;299430.78571428574;61528.8;0.9258840144482108
154;2024CIAB3C5482;2024-03-28;CIAB3 2024 1255;92303954064/4;2024CIAB3L7042;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";1331921R;"COLAS AFRIQUE
01 BP 1082 ABIDJAN 01
ABIDJAN-MARCOR";-;-;"INTER SERVICE FINISSEUR
16 rue Jean Rostand - 6974";VERT;BAE Auto;7007290000;4079;0;"PC - Colis (""parcel"")";FCA;FR;PLUSIEURS;CI;-;-;144449;309612.0;326207.0;7;6;0;colléesautr;16595.0;51602.0;0.4428139187693704;64117.79629629629;25412.88888888889;101017.0;65923.5;1.2425447908278031
155;2024CIAB3C4193;2024-12-03;CIAB3 2024 1244;5750549494;2024CIAB3L5407;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100432G;"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11";-;-;"AFRICA  MOBILITY  SOLUTIONS
59 RUE YVES KERMEN 921";VERT;BAE Auto;8544499000;4000;0;"PC - Colis (""parcel"")";CPT;FR;PLUSIEURS;CI;-;-;39364;53788.0;88892.0;3;2;0;Autres conducteurs électriques, pour tension;35104.0;26894.0;0.44282950096746615;113664.03786718758;5904.0;352905.0;45917.0;4.226371602111533
156;2024CIAB3C3698;2024-04-03;CIAB3 2024 1015;61536313266;2024CIAB3L4757;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";1107635T;"AFRICAINE DE REF IND ET DE CLI
18 BP 3477 ABIDJAN";1205106C;"PFO AFRICA COTE D'IVOIRE
16 BP 387 ABIDJAN 16
COCO";"CARHIS
42, RUE EMMANUEL EYDOUX
13016 MARSEILLE FRA";VERT;BAE Auto;8544499000;4000;0;"PC - Colis (""parcel"")";EXW;NG;PLUSIEURS;CI;-;-;370630;511646.0;837005.0;61;54;13;Autres conducteurs électriques, pour tension;325359.0;9474.925925925925;0.4428050011648676;113664.03786718758;5904.0;352905.0;45917.0;11.996298309432948
157;2024CIAB3C4232;2024-12-03;CIAB3 2024 1105;17696307724/1;2024CIAB3L5460;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100432G;"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11";-;-;CAPTONE CORPORATION  LTD   HARBOUR  FRONT BUILDING;VERT;BAE Auto;8512200000;4000;0;"PC - Colis (""parcel"")";CPT;AE;PLUSIEURS;CI;-;-;23416;29518.0;72085.0;3;2;0;Appareils électriques d'éclairage ou de signal;42567.0;14759.0;0.3248387320524381;52679.26756125264;14285.333333333334;187644.25;41325.5;3.569297890185828
158;2024CIAB3C4030;2024-08-03;CIAB3 2024 1041;5750011710;2024CIAB3L5186;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100432G;"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11";-;-;AFRICA MOBILITY SOLUTIONS   59  RUE YVES KERMEN 92;VERT;BAE Auto;8512200000;4000;0;"PC - Colis (""parcel"")";CPT;FR;PLUSIEURS;CI;-;-;350880;642182.0;1080286.0;38;9;0;Appareils électriques d'éclairage ou de signal;438104.0;71353.55555555556;0.3248028762753567;52679.26756125264;14285.333333333334;187644.25;41325.5;0.7382851092856444
159;2024CIAB3C4193;2024-12-03;CIAB3 2024 1244;5750549494;2024CIAB3L5407;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100432G;"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11";-;-;"AFRICA  MOBILITY  SOLUTIONS
59 RUE YVES KERMEN 921";VERT;BAE Auto;8512200000;4000;0;"PC - Colis (""parcel"")";CPT;FR;PLUSIEURS;CI;-;-;15506;28862.0;47731.0;1;1;0;Appareils électriques d'éclairage ou de signal;18869.0;28862.0;0.32486224885294673;52679.26756125264;14285.333333333334;187644.25;41325.5;1.8252119590206028
160;2024CIAB3C5479;2024-03-28;CIAB3 2024 1749;7151961560;2024CIAB3L7039;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";7502352H;SOCIDA-SOCIETE IVOIRIENNE POUR LE DEVELOPPEMENT AU;-;-;"BAMORYS LTD
LEVEL 3 ALEXANDER HOUSE 
ILE MAURICE 
";VERT;BAE Auto;8512200000;4000;0P4;"PK - Colis (""package"")";CIF;CN;Chine;CI;-;-;42452;57026.0;130695.0;6;5;0;Appareils électriques d'éclairage ou de signal;73669.0;11405.2;0.3248173227743984;10659.125;9839.25;11479.0;10659.125;0.9345846631361133
161;2024CIAB3C5482;2024-03-28;CIAB3 2024 1255;92303954064/4;2024CIAB3L7042;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";1331921R;"COLAS AFRIQUE
01 BP 1082 ABIDJAN 01
ABIDJAN-MARCOR";-;-;"INTER SERVICE FINISSEUR
16 rue Jean Rostand - 6974";VERT;BAE Auto;8512200000;4079;0;"PC - Colis (""parcel"")";FCA;FR;PLUSIEURS;CI;-;-;17732;51821.0;54587.0;1;1;0;Appareils électriques d'éclairage ou de signal;2766.0;51821.0;0.32483924743986664;52679.26756125264;14285.333333333334;187644.25;41325.5;1.0165621574506982
162;2024CIAB3C4134;2024-11-03;CIAB3 2024 1392;92303966491/8;2024CIAB3L5316;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";1331921R;"COLAS AFRIQUE
01 BP 1082 ABIDJAN 01
ABIDJAN-MARCOR";-;-;"ARCEN FRANCE
FRANCE
DR 24030670";VERT;BAE Auto;8425420000;4000;0;"PC - Colis (""parcel"")";EXW;FR;PLUSIEURS;CI;-;-;43577;141687.0;163938.0;5;4;0;Autres crics et vérins, hydrauliques;22251.0;35421.75;0.2658139052568654;87898.0;87898.0;87898.0;87898.0;2.4814697184639383
163;2024CIAB3C3625;2024-01-03;CIAB3 2024 1145;5712912384;2024CIAB3L4672;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";8605585C;"SITAB INDUSTRIES
 BP 607 BOUAKE 
BOUAKE,ZONE INDUS";-;-;"KORBER TECHNOLOGIES LIMITED
MOORSIDE ROAD WINCHEST";VERT;BAE Auto;8421399000;4000;0;"PC - Colis (""parcel"")";CPT;FR;Royaume-Uni;CI;-;-;2239037;6581336.0;8423752.0;268;142;1;Appareils pr filtration ou épuration des gaz;1842416.0;46347.43661971831;0.2658004414185033;352088.6666666667;352088.6666666667;352088.6666666667;352088.6666666667;7.596723623693832
164;2024CIAB3C3816;2024-05-03;CIAB3 2024 1128;92303971181;2024CIAB3L4904;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";1739937S;"EIFFAGE ENERGIE TRANSPORT&DIST
 BP  ABIDJAN (VILLE";-;-;EIFFAGE ENERGIES SYSTEMES TRANSPORT & DISTRIBUTION;VERT;BAE Auto;8421399000;4000;0;"PK - Colis (""package"")";CIF;FR;France;CI;-;-;293071;939330.0;1102591.0;16;14;5;Appareils pr filtration ou épuration des gaz;163261.0;67095.0;0.26580209706046937;83962.33333333333;83962.33333333333;83962.33333333333;83962.33333333333;1.2513947884839902
165;2024CIAB3C4714;2024-03-19;CIAB3 2024 1467;05747843191/1;2024CIAB3L6066;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";8701382Q;PACOCI-PALETTISATION ET CONDITIONNEMENT DE COTE D';-;-;"MAERSK CONTAINER INDUSTRY AS 
BJERNDRUPVEJ 47 6360";VERT;BAE Auto;8421399000;4000;0;"PK - Colis (""package"")";DAP;DK;PLUSIEURS;CI;-;-;237900;647257.0;895015.0;61;55;1;Appareils pr filtration ou épuration des gaz;247758.0;11768.309090909092;0.2658056010234465;432370.32600551797;3498.5;5947562.0;75321.40277777778;36.740225181502076
166;2024CIAB3C3661;2024-04-03;CIAB3 2024 1268;02048394861/1;2024CIAB3L4719;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";8605585C;"SITAB INDUSTRIES
 BP 607 BOUAKE 
BOUAKE,ZONE INDUS";-;-;"KORBER TECHNOLOGIES GMBH
KURT-A KORBER-CHAUSSEE 8-";VERT;BAE Auto;8482300000;4000;0;"PC - Colis (""parcel"")";FCA;DE;PLUSIEURS;CI;-;-;72334;194163.0;222692.0;5;4;0;Roulements à rouleaux en forme de tonneau;28529.0;48540.75;0.32481633826091644;70777.8;70777.8;70777.8;70777.8;1.45811096861915
167;2024CIAB3C4193;2024-12-03;CIAB3 2024 1244;5750549494;2024CIAB3L5407;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100432G;"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11";-;-;"AFRICA  MOBILITY  SOLUTIONS
59 RUE YVES KERMEN 921";VERT;BAE Auto;8421310000;4000;0;"PC - Colis (""parcel"")";CPT;FR;PLUSIEURS;CI;-;-;64196;144966.0;241502.0;7;6;0;Filtres d'entrée d'air pour moteurs à allumag;96536.0;24161.0;0.26581974476401854;168498.697594451;3633.0;2415049.0;39521.25;6.973995182088944
168;2024CIAB3C4568;2024-03-18;CIAB3 2024 1255;92303954064/3;2024CIAB3L5885;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100925E;"NEEMBA COTE D'IVOIRE
01 BP 1299 ABIDJAN 01
AGENT D";-;-;"UTIL EQUIP
9th Floor,Standart Chartered Tower,19 C";VERT;BAE Auto;8421310000;4000;0;"PC - Colis (""parcel"")";FCA;FR;PLUSIEURS;CI;-;-;25936;67564.0;97562.0;2;2;0;Filtres d'entrée d'air pour moteurs à allumag;29998.0;33782.0;0.265841208667309;168498.697594451;3633.0;2415049.0;39521.25;4.987824805945503
169;2024CIAB3C3847;2024-06-03;CIAB3 2024 1416;61536318892;2024CIAB3L4946;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";1106600L;"SPRIINT TECHNIQUE COTE D'IVOIRE
26 BP 1336 ABIDJAN";-;-;"DONALDSON EUROPE B.V
BEGIQUE
DR 24030634";VERT;BAE Auto;8421310000;4000;0;"PK - Colis (""package"")";FCA;NG;PLUSIEURS;CI;-;-;392927;960321.0;1478267.0;95;85;0;Filtres d'entrée d'air pour moteurs à allumag;517946.0;11297.894117647058;0.26580245652510676;168498.697594451;3633.0;2415049.0;39521.25;14.914168591052716
170;2024CIAB3C5304;2024-03-27;CIAB3 2024 1660;92303966756/3;2024CIAB3L6837;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100763T;COMPAGNIE ABIDJ DE REPARATION NAVALE ET TRVX INDUS;-;-;"UNICAF
92800 PUTEAUX , FRANCE
DR/24030945";VERT;BAE Auto;4202129000;4000;0;"PC - Colis (""parcel"")";EXW;FR;Chine;CI;-;-;113189;245328.0;255611.0;2;2;0;Malles, valises et mallettes ... cartables...,;10283.0;122664.0;0.4428174061366686;84353.8;10301.4;138600.0;104160.0;0.6876817974303789
171;2024CIAB3C4116;2024-11-03;CIAB3 2024 1296;5707869676;2024CIAB3L5294;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";7502352H;SOCIDA-SOCIETE IVOIRIENNE POUR LE DEVELOPPEMENT AU;-;-;"MAGYAR SUZUKI ZRT
BUDAPEST
HONGRIE
DR 24030632";VERT;BAE Auto;8511400000;4000;0;"PK - Colis (""package"")";CPT;FR;PLUSIEURS;CI;-;-;111817;131191.0;344253.0;13;12;0;Démarreurs, même fonctionnant comme génératr;213062.0;10932.583333333334;0.3248105317891202;50904.34241557912;12629.144578313253;95113.875;46601.666666666664;4.656204381298637
172;2024CIAB3C4193;2024-12-03;CIAB3 2024 1244;5750549494;2024CIAB3L5407;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100432G;"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11";-;-;"AFRICA  MOBILITY  SOLUTIONS
59 RUE YVES KERMEN 921";VERT;BAE Auto;7320900000;4000;0;"PC - Colis (""parcel"")";CPT;FR;PLUSIEURS;CI;-;-;83670;113481.0;188952.0;5;5;0;Autres ressorts et lames de ressorts, en fer ou;75471.0;22696.2;0.44281087260256574;55498.46312288073;656.0;187931.66666666666;44605.0;2.4452755581498544
173;2024CIAB3C4468;2024-03-15;CIAB3 2024 1514;92303966270;2024CIAB3L5762;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";9709364E;"CEMOI-CI
06 BP 2561 ABIDJAN 06
TRITURATION DE CACA";-;-;"GROSSERON
44220 COUERON
FRANCE
DR 24030773";VERT;BAE Auto;9027900000;4000;0;"PK - Colis (""package"")";EXW;FR;PLUSIEURS;CI;-;-;30162;98394.0;113465.0;2;2;0;"Microtomes; parties et accessoires des instrumen";15071.0;49197.0;0.2658264663111973;479316.25338004244;5903.5;5947562.0;61791.2;9.742794344777984
174;2024CIAB3C4212;2024-12-03;CIAB3 2024 1392;92303966491/3;2024CIAB3L5432;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";1631165Y;"GVA COTE D'IVOIRE SAS
01 BP 1132 ABIDJAN (VILLE) 0";-;-;"SERVEAST
NANTERRE / FRANCE
DR 24030669";VERT;BAE Auto;7607110000;4000;0;"PC - Colis (""parcel"")";EXW;FR;PLUSIEURS;CI;-;-;24989;71499.0;76927.0;1;1;0;Feuilles et bandes minces en aluminium, d'une;5428.0;71499.0;0.32484043313790995;79436.3;70318.6;88554.0;79436.3;1.1110127414369433
175;2024CIAB3C3889;2024-06-03;CIAB3 2024 1276;5772094831;2024CIAB3L5000;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0430403E;"CONTINENTAL BEVERAGE COMPANY (CBB)
01 BP 8583 ABID";-;-;"ZAKKA SYSTEMS SAL OFFSHORE
ZAKKA BUILDING FANAR, B";VERT;BAE Auto;8205700000;4000;0;"PK - Colis (""package"")";CPT;FR;PLUSIEURS;CI;-;-;52787;113481.0;119202.0;1;1;0;jointset similaires, autres que ce;5721.0;113481.0;0.44283652958842973;1125920.0;1125920.0;1125920.0;1125920.0;9.921660894775338
176;2024CIAB3C5480;2024-03-28;CIAB3 2024 1255;92303954064/12;2024CIAB3L7040;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";1331921R;"COLAS AFRIQUE
01 BP 1082 ABIDJAN 01
ABIDJAN-MARCOR";-;-;"SAE FAYAT GROUP
14 ZONE INDUSTRIELLE - 37500 SAINT";VERT;BAE Auto;8479900000;4079;0;"PC - Colis (""parcel"")";EXW;FR;France;CI;-;-;777074;2766827.0;2923514.0;12;11;1;Parties des machines et appareils mécaniques du;156687.0;251529.72727272726;0.26580136096492096;30132.933541723294;8344.328621908127;51921.53846153846;30132.933541723294;0.1197986968317702
177;2024CIAB3C5482;2024-03-28;CIAB3 2024 1255;92303954064/4;2024CIAB3L7042;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";1331921R;"COLAS AFRIQUE
01 BP 1082 ABIDJAN 01
ABIDJAN-MARCOR";-;-;"INTER SERVICE FINISSEUR
16 rue Jean Rostand - 6974";VERT;BAE Auto;8479900000;4079;0;"PC - Colis (""parcel"")";FCA;FR;PLUSIEURS;CI;-;-;109967;392262.0;413674.0;10;8;1;Parties des machines et appareils mécaniques du;21412.0;49032.75;0.2658300980965688;445980.41247449967;5904.0;5788444.0;78441.58333333334;9.09556189433592
178;2024CIAB3C4232;2024-12-03;CIAB3 2024 1105;17696307724/1;2024CIAB3L5460;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100432G;"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11";-;-;CAPTONE CORPORATION  LTD   HARBOUR  FRONT BUILDING;VERT;BAE Auto;8708990000;4000;0;"PC - Colis (""parcel"")";CPT;AE;PLUSIEURS;CI;-;-;37018;46573.0;113948.0;5;3;0;Autres parties et accessoires des véhicules au;67375.0;15524.333333333334;0.32486748341348687;45658.331723236835;41.49377593360996;120656.0;33427.56;2.9410816389262124
179;2024CIAB3C4030;2024-08-03;CIAB3 2024 1041;5750011710;2024CIAB3L5186;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100432G;"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11";-;-;AFRICA MOBILITY SOLUTIONS   59  RUE YVES KERMEN 92;VERT;BAE Auto;8708990000;4000;0;"PC - Colis (""parcel"")";CPT;FR;PLUSIEURS;CI;-;-;188097;344377.0;579107.0;22;20;0;Autres parties et accessoires des véhicules au;234730.0;17218.85;0.32480526051316944;45658.331723236835;41.49377593360996;120656.0;33427.56;2.6516481485834906
180;2024CIAB3C4028;2024-08-03;CIAB3 2024 1099;5750549063;2024CIAB3L5183;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100432G;"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11";-;-;"CAPSTONE CORPORATION LTD    HARBOUR  FRONT  
BUILD";VERT;BAE Auto;8708990000;4000;0;"PC - Colis (""parcel"")";CPT;FR;PLUSIEURS;CI;-;-;16992;30174.0;52303.0;1;1;0;Autres parties et accessoires des véhicules au;22129.0;30174.0;0.32487620212989693;45658.331723236835;41.49377593360996;120656.0;33427.56;1.5131680162801364
181;2024CIAB3C4195;2024-12-03;CIAB3 2024 1377;5750550382;2024CIAB3L5409;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100432G;"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11";-;-;"AFRICA   MOBILITY  SOLUTIONS 
59 , RUE  YVES   KER";VERT;BAE Auto;8708990000;4000;0;"PC - Colis (""parcel"")";CPT;FR;PLUSIEURS;CI;-;-;26513;51165.0;81616.0;3;3;0;Autres parties et accessoires des véhicules au;30451.0;17055.0;0.3248505195059792;45658.331723236835;41.49377593360996;120656.0;33427.56;2.677122938917434
182;2024CIAB3C4193;2024-12-03;CIAB3 2024 1244;5750549494;2024CIAB3L5407;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100432G;"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11";-;-;"AFRICA  MOBILITY  SOLUTIONS
59 RUE YVES KERMEN 921";VERT;BAE Auto;8708990000;4000;0;"PC - Colis (""parcel"")";CPT;FR;PLUSIEURS;CI;-;-;75814;140375.0;233400.0;6;6;0;Autres parties et accessoires des véhicules au;93025.0;23395.833333333332;0.32482433590402743;45658.331723236835;41.49377593360996;120656.0;33427.56;1.951558257092937
183;2024CIAB3C5479;2024-03-28;CIAB3 2024 1749;7151961560;2024CIAB3L7039;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";7502352H;SOCIDA-SOCIETE IVOIRIENNE POUR LE DEVELOPPEMENT AU;-;-;"BAMORYS LTD
LEVEL 3 ALEXANDER HOUSE 
ILE MAURICE 
";VERT;BAE Auto;8708990000;4000;0P4;"PK - Colis (""package"")";CIF;CN;Chine;CI;-;-;27970;37404.0;86094.0;4;3;0;Autres parties et accessoires des véhicules au;48690.0;12468.0;0.3248774595209887;9738.423076923076;9738.423076923076;9738.423076923076;9738.423076923076;0.7810733940425951
184;2024CIAB3C5486;2024-03-28;CIAB3 2024 1752;7151877836;2024CIAB3L7046;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";7502352H;SOCIDA-SOCIETE IVOIRIENNE POUR LE DEVELOPPEMENT AU;-;-;"MARUTI SUZUKI INDIA LIMITED
NEW DELHI 110070 
INDE";VERT;BAE Auto;8708990000;4000;0P4;"PK - Colis (""package"")";CPT;IN;Inde;CI;-;-;6131;13119.0;18870.0;1;1;0;Autres parties et accessoires des véhicules au;5751.0;13119.0;0.32490726020137783;656.0;656.0;656.0;656.0;0.0500038112661026
185;2024CIAB3C4157;2024-11-03;CIAB3 2024 1319;5709853163;2024CIAB3L5354;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";1532586C;"MFI COTE D'IVOIRE
08 BP 607 ABIDJAN (VILLE) 08
2 P";-;-;"MFI  INTERNATIONAL  FZE    PO BOX  N° 372014
DUBA";VERT;BAE Auto;8483500000;4000;0;"PC - Colis (""parcel"")";CFR;FR;PLUSIEURS;CI;-;-;122633;354217.0;377552.0;7;7;0;Volants et poulies, y compris les poulies à mou;23335.0;50602.42857142857;0.3248108869771581;63639.33397574648;15087.0;439289.3846153846;35480.0;1.2576339865964234
186;2024CIAB3C5591;2024-03-29;CIAB3 2024 1828;2021915504;2024CIAB3L7170;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100756U;"NESTLE COTE D'IVOIRE
01 BP 1840 ABIDJAN 01
FABRICA";-;-;"THEEGARTEN PACTEC GMBH
BREITSCHEIDSTR.46 DE-01237";VERT;BAE Auto;8483500000;4000;0;"PC - Colis (""parcel"")";CPT;BE;PLUSIEURS;CI;-;-;303916;835033.0;935692.0;2;2;1;Volants et poulies, y compris les poulies à mou;100659.0;417516.5;0.32480346096792534;63639.33397574648;15087.0;439289.3846153846;35480.0;0.15242351853339084
187;2024CIAB3C4195;2024-12-03;CIAB3 2024 1377;5750550382;2024CIAB3L5409;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100432G;"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11";-;-;"AFRICA   MOBILITY  SOLUTIONS 
59 , RUE  YVES   KER";VERT;BAE Auto;8483500000;4000;0;"PC - Colis (""parcel"")";CPT;FR;PLUSIEURS;CI;-;-;73640;141687.0;226711.0;9;8;0;Volants et poulies, y compris les poulies à mou;85024.0;17710.875;0.3248188222009519;63639.33397574648;15087.0;439289.3846153846;35480.0;3.5932348896227024
188;2024CIAB3C4193;2024-12-03;CIAB3 2024 1244;5750549494;2024CIAB3L5407;CIAB3;Mise à la consommation;"00069Z -AFRICA GLOBAL LOGISTICS CI
01 BP 1727 ABIDJAN 01
T";0100432G;"CFAO MOTORS COTE D'IVOIRE
01 BP 2114 ABIDJAN 01
11";-;-;"AFRICA  MOBILITY  SOLUTIONS
59 RUE YVES KERMEN 921";VERT;BAE Auto;8483500000;4000;0;"PC - Colis (""parcel"")";CPT;FR;PLUSIEURS;CI;-;-;93732;173173.0;288578.0;8;8;0;Volants et poulies, y compris les poulies à mou;115405.0;21646.625;0.32480646480327674;63639.33397574648;15087.0;439289.3846153846;35480.0;2.9399194551458474
